,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Delta W max11 [lambda],,,,,,,,,,34479.096243641994,772.2134635900215,772.2134635898974,772.2134402841542,772.2134402841542,772.2134402841542,10765.850876222252,34479.096243641994,772.2134402841542,81079.4919440367,3082.753386878704,3082.753265936801,1815.9023939654878,2223.905345184737,1815.9023939654878,38501.82389049107,81079.4919440367,1815.9023939654878,366654.38610251446,32451.45457636052,32451.454549734583,10907.065071696665,13902.988987142156,10626.240409150629,97692.22330118083,366654.38610251446,8211.800068272032,816037.984175076,159131.0548203337,159131.05959052633,53483.80539750382,68160.50398059844,52102.38188350391,357707.9971193905,816037.984175076,18276.450598051375,408476.6975504307,38426.020673026826,38426.02776736768,10515.919233674713,13433.94925033282,10258.054572124223,114735.1788715245,408476.6975504307,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],51.84058969878098,0.8159443979311055,0.8159443979302899,0.5547137081076688,0.4784342222009252,0.43201212425674856,2.221279623740516,51.84058969878098,0.16675796919282154,66.08516352964814,1.1710846238589017,1.17108462385876,0.755546710119711,0.8915502163617027,0.7451409890727544,1.5595024342996828,66.08516352964814,0.24736096700338506,32.70585475230759,1.0982121623227532,1.0982121299642857,0.8509244802752793,1.00671080554216,0.8340566702553937,1.3053817104156995,32.70585475230759,0.12374838575339467,10.52146767644403,0.8839295447030073,0.8839295441584152,0.7478731673858428,0.8973638152017456,0.7333692069482891,3.884490770403476,10.52146767644403,0.040206558978108056,5.682673970560674,0.866024515776476,0.8660245352698532,0.7327179183718449,0.8790402820615026,0.7184627953339656,3.054994149789454,5.682673970560674,0.02178140887010416,9.906668245235307,0.6627925384007302,0.6627926302670865,0.631950610196037,0.759507551590369,0.6202813578281353,3.8063493431687125,9.906668245235307,0.037870482843733844
W kernel support pred1 [uv-pixels],88.10132098157902,1.3732208960196175,1.3732208960182437,0.9334247339325693,0.8050268813083262,0.7268920923625614,3.740864427955654,88.10132098157902,0.4719433070599293,90.16665144334496,1.5880665101253058,1.5880665101251137,1.0244441279429184,1.2089021907479476,1.0103316556856403,2.1150017274644064,90.16665144334496,0.4546068283389465,44.51948100598907,1.4892164468722673,1.4892164029793846,1.1538011952173848,1.3651014379377762,1.1309235908939246,1.770246461185501,44.51948100598907,0.2273957447535556,14.290327198949884,1.1985661293778158,1.1985661286391764,1.0140370896027036,1.2167873116525787,0.9943665954411968,5.270725390920167,14.290327198949884,0.07387268535099338,7.712971060798133,1.174281355896435,1.1742813823353815,0.993483311450295,1.1919347507252243,0.9741504506488673,4.144558403927471,7.712971060798133,0.04001807118720107,13.454236466708023,0.8986516412495766,0.8986517658348481,0.8568254820330091,1.0298159305324879,0.841000461121561,5.164624261457387,13.454236466708023,0.06958023069500174
W kernel support pred2 [uv-pixels],150.32028673808182,2.3117816148489903,2.3117816148466765,1.571042059595058,1.3548383694085233,1.2232834598160522,6.303545491562414,150.32028673808182,1.3364428326178834,112.4976096054238,1.971293423949082,1.9712934239488433,1.2715278409387134,1.5005284970724988,1.254008078789436,2.625612020782042,112.4976096054238,0.7001834252893276,55.437892928021455,1.848557550466306,1.8485574959680642,1.4321204016465965,1.6944567866813458,1.4037181187237375,2.1975037173843948,55.437892928021455,0.35018399199615297,17.76232861213499,1.487696147457198,1.4876961465401697,1.2586081380757443,1.5103180012283433,1.2341885420362937,6.5458805751321965,17.76232861213499,0.11374755527108033,9.581438733678628,1.4575464605450401,1.45754649336902,1.2330920080958863,1.479463229661439,1.209091724372707,5.146577148114273,9.581438733678628,0.061616574227208426,16.721991187088065,1.1153671685288493,1.1153673231875592,1.0634450370402226,1.2781966233424873,1.043800380524553,6.414033215240733,16.721991187088065,0.10713764403280973
W kernel support pred3 [uv-pixels],257.83948650180565,3.89342184160022,3.8934218415963193,2.6450544320677993,2.280814877797434,2.0592142646158496,10.630174742896056,257.83948650180565,3.788984637929831,153.87506062187435,2.6737382026824768,2.6737382026821535,1.7243211538850622,2.034990865466771,1.7005545567445142,3.5617257735840084,153.87506062187435,1.2873121222810928,75.58836487425492,2.5071951573052647,2.507195083357145,1.9421830192428966,2.2981037260618074,1.9036510241998381,2.980708340467118,75.58836487425492,0.6436425174912901,24.144977429954615,2.0175812779667757,2.017581276722651,1.7067947921894633,2.0482723021828777,1.6736684033437803,8.885773820591035,24.144977429954615,0.20901578489978515,13.011987690963144,1.9766777125307098,1.9766777570621588,1.6721809093763287,2.006411767232082,1.639623708872467,6.98473121499841,13.011987690963144,0.11321422670188461,22.728303927718347,1.5124865753195473,1.5124867851091792,1.4420567074814759,1.7333678017366507,1.415410127854679,8.706621725243611,22.728303927718347,0.19686802934455488
W kernel support pred4 [uv-pixels],445.32610945220534,6.560950293748319,6.560950293748319,5.842695255920037,5.842695255920037,5.842695255920037,17.946303602262724,445.32610945220534,10.767336770701792,228.92053145856664,3.926259549401936,3.9262595494014603,2.53139082654001,2.98775182104744,2.4964816443617126,5.2314133832076735,228.92053145856664,2.7741230716750493,111.91045312272352,3.6815321742050258,3.681532065545729,2.8514134840582828,3.3743081663698695,2.794810325478477,4.377385251560128,111.91045312272352,1.3862460638117227,35.57903467429398,2.9621759852613487,2.962175983433655,2.5056474716358923,3.007263276640169,2.4569908731319496,13.065388739958523,35.57903467429398,0.4499376360249123,19.145320867297563,2.902086801894939,2.9020868673129883,2.4548060366610542,2.9457673499944264,2.4069863310215545,10.266577748076037,19.145320867297563,0.24367288335199153,33.48571560994978,2.22025643664346,2.22025674475689,2.116819620691777,2.5446789621085433,2.0776861686656973,12.801564834209897,33.48571560994978,0.4237801570386919
W kernel support pred5 [uv-pixels],,,,,,,,,,297.9469804207112,5.057771459014322,5.05777145901371,3.2601902178836695,3.8482341384987353,3.2152110890223358,6.740294910665265,297.9469804207112,4.602401107953138,145.10671498850104,4.742342036231212,4.742341896184356,3.672547632671717,4.346387987647537,3.5996103377001125,5.639277045899879,145.10671498850104,2.2985504263744887,45.96074309999651,3.815276448600683,3.815276446245478,3.2270208588784017,3.8733772622959273,3.1643293031027424,16.848470282644328,45.96074309999651,0.7456659361908637,24.70220618658938,3.737844854283218,3.7378449385809605,3.1615142728758605,3.794131972471311,3.0999019071301253,13.235550862953255,24.70220618658938,0.4037683263417485,43.25065012266939,2.859321674967656,2.859322071925799,2.7260608554297785,3.2773115836509015,2.6756451184328425,16.50783661615993,43.25065012266939,0.7023034471278886
W kernel support pred6 [uv-pixels],,,,,,,,,,425.684666306095,7.1089885338045855,7.108988533803723,4.580725225002799,5.407630446757723,4.5174828244576535,9.476703551351825,425.684666306095,9.09397381662716,206.10175968718326,6.66523600440558,6.6652358073945335,5.160562968720332,6.108262396934225,5.0579958334964115,7.927174739842298,206.10175968718326,4.536666640298325,64.89299885963469,5.361281000900151,5.3612809975879685,4.534087719504938,5.442990369472275,4.445942302534888,23.722116919062724,64.89299885963469,1.4702310034630404,34.81039978507779,5.252388543577168,5.252388662123953,4.4419843682750875,5.331545126905225,4.355358363587482,18.6267626814446,34.81039978507779,0.7958660060011038,61.05304255870578,4.017125293953873,4.017125852014376,3.829786356983611,4.604798799590618,3.7589140757215684,23.241557801375926,61.05304255870578,1.3846834980730496
W kernel support pred7 [uv-pixels],,,,,,,,,,544.9022214669649,8.981541211462826,8.981541211461735,5.785587113901536,6.830696251552534,5.705663677073199,11.975877744887473,544.9022214669649,14.525154584862845,262.60575567135703,8.420486262878246,8.420486013799021,6.518414069529892,7.7163462843300445,6.38877839807506,10.016125199512977,262.60575567135703,7.2380628455856675,82.28986305590534,6.772111457619798,6.772111453433284,5.726648233393197,6.875390866660088,5.615254672842067,30.01294587268241,82.28986305590534,2.343322214655387,44.07328988258617,6.634475656401619,6.634475806238476,5.61025289199174,6.734526179422608,5.5007816232482964,23.55756688829008,44.07328988258617,1.2680992060236433,77.40655973521646,5.0733684327166175,5.073369137891789,4.836648566510382,5.816010699751188,4.747097561521434,29.403954800850205,77.40655973521646,2.206893874136743
W kernel support pred8 [uv-pixels],,,,,,,,,,630.5686589971884,10.305783948419146,10.305783948417892,6.637302680429476,7.836800914700701,6.545578129015398,13.743846822553174,630.5686589971884,19.137129746472176,302.9950981036437,9.661691499356987,9.661691213421095,7.478372712250643,8.853386475586412,7.329584215162131,11.493577463960385,302.9950981036437,9.52840746593798,94.65258436525767,7.769558135974491,7.769558131169286,6.56966108633478,7.8881010231309165,6.441820744526404,34.47013179993144,94.65258436525767,3.0824946282927543,50.64243528800478,7.6115833766184355,7.611583548596002,6.436080509493031,7.726418514178004,6.3104479007323295,27.049415831093043,50.64243528800478,1.667723114653727,89.02518203047612,5.819950276511251,5.819951085747505,5.548301957686832,6.672218681739506,5.445539510223811,33.7699487547885,89.02518203047612,2.902954168095747
W kernel support pred9 [uv-pixels],,,,,,,,,,741.0987401986339,11.991124516377402,11.991124516375946,7.720877653575374,9.11695231389998,7.61412894418332,15.994571118563023,741.0987401986339,25.936262324485085,354.87712794446253,11.24125855902989,11.241258226148075,8.699764407104324,10.300282164307966,8.526588818625898,13.374102926046143,354.87712794446253,12.899639953708286,110.45342913517943,9.038684689094593,9.038684683501566,7.6421564943331655,9.176663761908946,7.493377846844654,40.15213764007737,110.45342913517943,4.168932735622993,59.02367479837852,8.85481132205246,8.85481152222253,7.486697500898167,8.988472378583444,7.340490458695648,31.498878038268444,59.02367479837852,2.2548313271641356,103.87203420624726,6.7696866715486905,6.769687613248305,6.453577687851692,7.7615130724620505,6.333998888090248,39.33548516019364,103.87203420624726,3.9259732449737914
W kernel support pred10 [uv-pixels],,,,,,,,,,848.3242782122347,13.603543576794769,13.603543576793117,9.795680669478822,10.341415092404088,9.795680669478822,18.148568148979674,848.3242782122347,33.42188312681315,404.9871559086001,12.752388083407604,12.75238770557224,9.867979575839831,11.684378939175007,9.671460508357981,15.173458347153106,404.9871559086001,16.604752940710846,125.63702967285093,10.252593694104235,10.252593687757054,8.667856689940516,10.409178558706985,8.499038951871453,45.59765413687327,125.63702967285093,5.361020390945257,67.06292328832127,10.043928796256562,10.043929023413641,8.491458879888203,10.19561096197184,8.3255614683838,35.76123318173332,67.06292328832127,2.8987087827318407,118.13600144022669,7.677906584720941,7.6779076531790205,7.319252858168457,8.803291138239603,7.183582944663373,44.6691636767209,118.13600144022669,5.048409306677936
W kernel support pred11 [uv-pixels],,,,,,,,,,952.9151270818414,15.157002652268776,15.157002652266936,12.15747220194383,12.15747220194383,12.15747220194383,20.224380537649758,952.9151270818414,41.54727978628811,453.6779515075712,14.20817979253832,14.208179371358934,11.170508857283684,13.017693310945498,11.170508857283684,16.907191500858236,453.6779515075712,20.619586676665016,140.32371531681747,11.421846171040631,11.421846163966503,9.655707058987389,11.596365801465153,9.467577035928384,50.852281037539136,140.32371531681747,6.6506664409638026,74.82635479855996,11.189284371565407,11.189284624735317,9.459129880049248,11.358337277059029,9.274256675860626,39.87249244642828,74.82635479855996,3.5949317551364106,131.93061952868786,8.552543534533314,8.552544725138203,8.152893874956497,9.806636538221433,8.001719143205003,49.81568356382184,131.93061952868786,6.262633157716523
AW kernel support pred0 [uv-pixels],52.796275818634754,10.03323304127414,10.033233041274075,10.015373547599838,10.011438423372189,10.00932737378016,10.243733848887564,52.796275818634754,10.001390314365764,66.83748079289296,10.068338452606703,10.068338452606687,10.02850192357626,10.039664426079918,10.027723325540864,10.12087189142253,66.83748079289296,10.003058904554988,34.20048150361397,10.060122760358027,10.060122756825619,10.03613832463123,10.05054558946903,10.034722244745867,10.084841169294032,34.20048150361397,10.000765653837538,14.515553109215524,10.038990558816103,10.038990558768154,10.027926718644075,10.040182359739958,10.026855458901357,10.727966654746359,14.515553109215524,10.000080828042584,11.50185999982993,10.037429873325436,10.037429875007316,10.026807844369172,10.038561242403553,10.025776218741324,10.456241641012692,11.50185999982993,10.000023721460483,14.076294815083747,10.021940627890373,10.021940633965878,10.019948182187727,10.028801110846839,10.01921897968445,10.699920341864274,14.076294815083747,10.000071708416435
AW kernel support pred1 [uv-pixels],88.66703309967698,10.093846423899311,10.093846423899125,10.043469606361992,10.032351084348525,10.02638380045065,10.676800394703648,88.66703309967698,10.011130330041592,90.71948540697122,10.125312599647557,10.125312599647527,10.052337328764725,10.072807181059071,10.050908916833366,10.221214815626244,90.71948540697122,10.010328035003269,45.62876493005944,10.110280195208977,10.110280188743676,10.066342791604361,10.092745014903517,10.063746229334303,10.155479926292987,45.62876493005944,10.002585107097666,17.441715840279215,10.071571911399516,10.071571911311615,10.051282068427387,10.073756566534588,10.049316639758612,11.304005756655052,17.441715840279215,10.000272854959556,12.628931965321115,10.068710776599254,10.068710779682744,10.049229278413854,10.070784897414223,10.047336418200565,10.824849392188597,12.628931965321115,10.0000800719805,16.763546131475167,10.040297544013352,10.040297555164294,10.036640369499203,10.05288619505754,10.035301778003822,11.254925311259699,16.763546131475167,10.000242067495345
AW kernel support pred2 [uv-pixels],150.6525426437242,10.263738803903468,10.263738803902948,10.122656427688174,10.091361999612419,10.074543286078011,11.820942676631033,150.6525426437242,10.088908734092886,112.94118897432566,10.192448075085048,10.192448075085002,10.080515019099087,10.111952619080384,10.078320111093374,10.338947648753967,112.94118897432566,10.024482870904109,56.332583575571704,10.169423042502755,10.16942303259628,10.102027957039734,10.142543261033225,10.098040629589153,10.238604523465014,56.332583575571704,10.00612956283549,20.383824904209447,10.11005637111678,10.11005637098184,10.078893512942306,10.11340993260109,10.075873230509288,11.95192672768257,20.383824904209447,10.000646904392243,13.84933096605165,10.105663841858554,10.105663846592778,10.075738975401752,10.10884817612374,10.072829929962412,11.246655340210797,13.84933096605165,10.000189828309235,19.483967492814465,10.062009934433183,10.062009951577,10.05638679381444,10.08135837116825,10.05432838305887,11.880228200089903,19.483967492814465,10.000573907269967
AW kernel support pred3 [uv-pixels],258.03333272954256,10.731203736610802,10.731203736609388,10.343902210897081,10.256808300186863,10.209817010485418,14.594540591073955,258.03333272954256,10.693755401469975,154.19965720255513,10.351274123337847,10.351274123337763,10.147575249375365,10.204958981913313,10.143563762330501,10.615361062451555,154.19965720255513,10.082518162650233,76.24697308328703,10.309511509126656,10.309511491143033,10.186857949350008,10.260666680861393,10.179581878541825,10.434779451954423,76.24697308328703,10.020692375795324,26.133884806760314,10.201501566593128,10.201501566347075,10.144611794575733,10.207615756085724,10.139090981165486,13.377480195862786,26.133884806760314,10.002184141393183,16.41072282593842,10.193490804391576,10.193490813026923,10.13884554541012,10.19929841605232,10.133526824689255,12.197805956227258,16.41072282593842,10.000640852521787,24.830944392647194,10.113734010765848,10.113734042139427,10.103441371512595,10.149116411594527,10.099672560535495,13.25915766051841,24.830944392647194,10.001937663321943
AW kernel support pred4 [uv-pixels],445.4383725722758,11.960186819487234,11.960186819487234,11.581756682539593,11.581756682539593,11.581756682539593,20.544337735361246,445.4383725722758,14.694745357906237,229.13884376786183,10.74316126888496,10.743161268884785,10.315422410967518,10.436793614140901,10.30691130264712,11.285729306784049,229.13884376786183,10.377656711261931,112.35635059102489,10.656156865854912,10.65615682831486,10.398584464102283,10.55395450064242,10.383205899692113,10.916112020338382,112.35635059102489,10.09562668433384,36.957647494863814,10.429500782283831,10.429500781764732,10.309135232991919,10.442395913535771,10.297417353426717,16.453096454048854,36.957647494863814,10.01011707605419,21.599613679688336,10.412593711738339,10.412593729970958,10.296896264293798,10.424852290574346,10.285600769897917,14.331874219978697,21.599613679688336,10.00296838313913,34.9470048775347,10.243512026861525,10.24351209364437,10.22159113379838,10.318691342423119,10.213558626427163,16.244385559462675,34.9470048775347,10.008975453137037
