Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
W kernel support pred7 [uv-pixels],,,,,,,,,,544.9022214669649,9.358373168565171,9.358373549436257,6.785015148361063,7.195862605283789,6.065986665854617,57.93730416165396,544.9022214669649,14.525154584862845,262.60575567135703,9.1588980195962,9.158897499515476,5.992286369614809,11.881156906867144,11.326298181694177,45.04383171143855,262.60575567135703,7.2380628455856675,82.28986305590534,7.653463873973827,7.653463744104473,7.044937029654214,8.362738512191838,6.886736095357774,29.84760383956006,82.28986305590534,2.343322214655387,44.07328988258617,7.498799827783695,7.498800274051479,6.901861548783763,8.19217938430785,6.746869931427724,23.518596125434367,44.07328988258617,1.2680992060236433,77.40655973521646,6.28012678978987,6.280127036597739,5.951055095786094,7.081574165652172,5.826462302616311,29.14792672041195,77.40655973521646,2.206893874136743
W kernel support pred8 [uv-pixels],,,,,,,,,,630.5686589971884,10.738407086628648,10.73840752389659,7.784368770187809,8.255942769861456,6.9591110876060425,66.59995374250815,630.5686589971884,19.137129746472176,302.9950981036437,10.509397105868066,10.50939650878832,6.874525918427562,13.635075667344875,12.997930138889409,51.7591930830027,302.9950981036437,9.52840746593798,94.65258436525767,8.781204453990831,8.781204304915706,8.08270686345828,9.595398902775036,7.901123020440423,34.28002853740064,94.65258436525767,3.0824946282927543,50.64243528800478,8.603669241437899,8.603669753694193,7.918483964827293,9.399604565805783,7.740586404257406,27.004626435011325,50.64243528800478,1.667723114653727,89.02518203047612,7.204881625131337,7.204881908398209,6.827205452113238,8.124759578606392,6.684213619004862,33.47558980391262,89.02518203047612,2.902954168095747
W kernel support pred9 [uv-pixels],,,,,,,,,,741.0987401986339,12.494820300399907,12.494820809514316,9.055923563694323,9.604827834003547,8.095406116083598,77.65996297890538,741.0987401986339,25.936262324485085,354.87712794446253,12.228185204098397,12.228184508929424,7.996962491028508,15.867893413094713,15.12588195725446,60.327430010759485,354.87712794446253,12.899639953708286,110.45342913517943,10.216256354626244,10.216256181091193,9.403180868362051,11.164082078279218,9.191820943256355,39.93040888944233,110.45342913517943,4.168932735622993,59.02367479837852,10.009593475959717,10.009594072254774,9.212028551369759,10.93614536306191,9.00496305081928,31.446662000529432,59.02367479837852,2.2548313271641356,103.87203420624726,8.381449149169661,8.381449478857855,7.941889444284128,9.452129972608084,7.775472879150704,38.99217255777468,103.87203420624726,3.9259732449737914
W kernel support pred10 [uv-pixels],,,,,,,,,,848.3242782122347,14.175304651384616,14.175305229307622,10.272157044261567,10.895090096270236,9.795680669478822,88.27635179506305,848.3242782122347,33.42188312681315,404.9871559086001,13.872635950409359,13.87263516130186,9.070460946962246,19.47445403980467,19.47445403980467,68.54648810516966,404.9871559086001,16.604752940710846,125.63702967285093,11.589013506011403,11.58901330905777,10.666244356052411,12.664789681836345,10.426379722948676,45.34555680333464,125.63702967285093,5.361020390945257,67.06292328832127,11.354463427025498,11.354464103779184,10.449312410845232,12.406075492782392,10.2143251416295,35.70189061778606,67.06292328832127,2.8987087827318407,118.13600144022669,9.506758800430907,9.506759174552345,9.007967800882234,10.72179551210482,8.819131489850252,44.27884619092655,118.13600144022669,5.048409306677936
W kernel support pred11 [uv-pixels],,,,,,,,,,952.9151270818414,15.794399862242605,15.794400506520487,12.15747220194383,12.15747220194383,12.15747220194383,98.53521515107147,952.9151270818414,41.54727978628811,453.6779515075712,15.456983060853638,15.4569821811603,10.104377604978566,24.18810613186736,24.18810613186736,76.48394719943397,453.6779515075712,20.619586676665016,140.32371531681747,12.91139559453843,12.911395375007572,11.882879246530312,14.110532666207847,11.615537251449966,50.57082762401651,140.32371531681747,6.6506664409638026,74.82635479855996,12.649960570756985,12.649961325076625,11.641096770717477,13.822143660733293,11.379194740774475,39.806265286925374,74.82635479855996,3.5949317551364106,131.93061952868786,10.590611849074516,10.590612266022505,10.03473307647326,11.944794616726806,9.824289280169111,49.37993113852522,131.93061952868786,6.262633157716523
AW kernel support pred0 [uv-pixels],52.796275818634754,10.028159578324136,10.028159583425102,10.023991118733957,10.043173775494436,10.043173770625602,10.23314560807582,52.796275818634754,10.001390314365764,66.83748079289296,10.074146596700594,10.074146602688554,10.039138492488332,10.04399327680855,10.031317954403693,12.467474143081962,66.83748079289296,10.003058904554988,34.20048150361397,10.071043077540436,10.07104306953378,10.030565063586158,10.118987799787849,10.10824113350582,11.5634896413334,34.20048150361397,10.000765653837538,14.515553109215524,10.049730146036739,10.04973014435938,10.042177287032054,10.05930653565328,10.040314359805109,10.720303772015919,14.515553109215524,10.000080828042584,11.50185999982993,10.04775234141448,10.047752347064105,10.040490674934787,10.056927882010875,10.038701979330723,10.454777268395468,11.50185999982993,10.000023721460483,14.076294815083747,10.033556958387265,10.033556961011922,10.030147819507578,10.04261464288495,10.02890424960641,10.688275500165046,14.076294815083747,10.000071708416435
AW kernel support pred1 [uv-pixels],88.66703309967698,10.07954996363963,10.079549978019408,10.067795069270767,10.12182450517661,10.12182449148436,10.647938621052855,88.66703309967698,10.011130330041592,90.71948540697122,10.13593428163705,10.135934292585183,10.071843094623462,10.080740962879004,10.057502939461612,14.219091893376508,90.71948540697122,10.010328035003269,45.62876493005944,10.130259276711472,10.130259262069027,10.056121969939337,10.217781869387053,10.198191394736929,12.732284687343467,45.62876493005944,10.002585107097666,17.441715840279215,10.0912514132028,10.091251410130385,10.077412981345146,10.108786228886963,10.073998520219641,11.290604131717785,17.441715840279215,10.000272854959556,12.628931965321115,10.087628404800057,10.087628415149986,10.074321698944985,10.104431971418945,10.07104289616862,10.822244285849864,12.628931965321115,10.0000800719805,16.763546131475167,10.061609328477203,10.061609333290498,10.05535661911927,10.078214520051263,10.053075402887401,11.234522542328289,16.763546131475167,10.000242067495345
AW kernel support pred2 [uv-pixels],150.6525426437242,10.22381913319962,10.22381917339891,10.190926163400093,10.341592650555803,10.341592612541197,11.746700261149106,150.6525426437242,10.088908734092886,112.94118897432566,10.208707102452417,10.208707119206839,10.110472671004928,10.124128972541937,10.088451282419197,16.0548213397091,112.94118897432566,10.024482870904109,56.332583575571704,10.200021191425533,10.20002116901137,10.086329801462602,10.33371512941642,10.30383879664213,13.994714965616978,56.332583575571704,10.00612956283549,20.383824904209447,10.140252651463035,10.140252646750962,10.119021930129927,10.16713382535478,10.113781322542753,11.932360750010465,20.383824904209447,10.000646904392243,13.84933096605165,10.13469566205581,10.134695677931981,10.114277383129778,10.160460811662984,10.109244251408384,11.242786798893624,13.84933096605165,10.000189828309235,19.483967492814465,10.094758792329548,10.09475879972215,10.085153989346576,10.120252027917354,10.081649090426346,11.850388422366576,19.483967492814465,10.000573907269967
AW kernel support pred3 [uv-pixels],258.03333272954256,10.622477372199196,10.622477482021889,10.532385787442525,10.941386698901704,10.941386698901704,14.422760968974972,258.03333272954256,10.693755401469975,154.19965720255513,10.380721868471106,10.380721898797956,10.202260645450314,10.227148298430981,10.16207430110962,19.777895612243032,154.19965720255513,10.082518162650233,76.24697308328703,10.36499465454058,10.364994613943232,10.158199337581557,10.605976149927212,10.55232446723494,16.636925962795885,76.24697308328703,10.020692375795324,26.133884806760314,10.256499745016754,10.256499736444106,10.21784406157108,10.305355447543596,10.208292776738968,13.34522385531058,26.133884806760314,10.002184141393183,16.41072282593842,10.246387841848955,10.246387870744408,10.209197034691712,10.293236587921704,10.20002068368579,12.191229957831087,16.41072282593842,10.000640852521787,24.830944392647194,10.17359154630126,10.17359155979663,10.156051406640806,10.220085434772926,10.149647656418972,13.209814785178189,24.830944392647194,10.001937663321943
AW kernel support pred4 [uv-pixels],445.4383725722758,11.960186819487234,11.960186819487234,11.581756682539593,16.10478793227145,16.10478793227145,20.19477090705186,445.4383725722758,14.694745357906237,229.13884376786183,10.804304258071689,10.804304320953463,10.431102147041946,10.483538306129189,10.34615576867878,27.038528187198008,229.13884376786183,10.377656711261931,112.35635059102489,10.771670468105512,10.771670383804597,10.33794653076903,11.266661547535064,11.157363378555528,21.971799788831934,112.35635059102489,10.09562668433384,36.957647494863814,10.545213144639455,10.54521312665217,10.463950303992524,10.647479532867985,10.443823298602817,16.396277395434783,36.957647494863814,10.01011707605419,21.599613679688336,10.523985623838298,10.523985684527558,10.445729624849037,10.622157068809514,10.426376337368643,14.31976439423199,21.599613679688336,10.00296838313913,34.9470048775347,10.370536355399821,10.370536383951169,10.333394672595318,10.46867067492669,10.31981803697992,16.157111881795977,34.9470048775347,10.008975453137037
AW kernel support pred5 [uv-pixels],,,,,,,,,,298.1147482796174,11.303480067973153,11.303480167777654,10.705689088030649,10.790369118648512,10.567999022564619,33.93486319987937,298.1147482796174,11.008273977263114,145.45088083182608,11.251644707903042,11.251644573896689,10.554658610576473,12.029847156499544,11.8594264795973,27.15215796700802,145.45088083182608,10.260766738533059,47.036049008222165,10.889670416480106,10.889670387565474,10.758763719629174,11.0536373986852,10.72625441551496,19.513156088096835,47.036049008222165,10.027762347024156,26.649558917264923,10.855528392225603,10.855528489890911,10.729335024073878,11.013115717528182,10.6980456534865,16.571135341639277,26.649558917264923,10.008148123472035,44.39165164795698,10.60758303381547,10.607583080139998,10.547259001026177,10.766383070083608,10.52517736479618,19.17813074143673,44.39165164795698,10.024631171861023
AW kernel support pred6 [uv-pixels],,,,,,,,,,425.80210794232977,12.444431028681663,12.444431207965438,11.351339251215572,11.508708505992386,11.093462955270848,46.812839739850816,425.80210794232977,13.516669699948297,206.3442156837779,12.351183281677129,12.351183040262985,11.068341831596674,13.725676833391743,13.428994631579155,36.95408562218944,206.3442156837779,10.980953701987623,65.65897730696503,11.6921195908257,11.69211953759251,11.450078995218933,11.992438116979077,11.389641514285797,25.623540065776545,65.65897730696503,10.107501135470821,36.21828175379036,11.629193166374138,11.629193346578425,11.395374380971287,11.91850289727096,11.337089713804437,21.11423571530804,36.21828175379036,10.031620143302284,61.86658230155549,11.167859137939162,11.167859224878967,11.054397099393864,11.464224680694176,11.012738297957238,25.116116689912996,61.86658230155549,10.095412244670142
AW kernel support pred7 [uv-pixels],,,,,,,,,,544.9939733241398,13.695953722253902,13.695953982501116,12.08455338700976,12.31992039885492,11.695990519418439,58.79397259515643,544.9939733241398,17.634628312333724,262.7960861803776,13.560435573143039,13.560435221873625,11.657937036005618,15.529387928878487,15.109104225620023,46.14051121572449,262.7960861803776,12.34461638758563,82.89524450630238,12.592676811155858,12.59267673222503,12.232380706624248,13.035927102561464,12.141957587106933,31.478237799523026,82.89524450630238,10.270888910006642,45.19352698201891,12.499279933546923,12.499280201280175,12.150542903038524,12.927173050001247,12.063177602588944,25.55629792656394,45.19352698201891,10.080083114554055,78.049826969966,11.80847121755549,11.808471348815896,11.636797529951341,12.253517562872805,11.573576066359479,30.815606956516447,78.049826969966,10.24062403233818
AW kernel support pred8 [uv-pixels],,,,,,,,,,630.6479475186711,14.673560807048723,14.673561127050206,12.672663380295212,12.967674850150571,12.18315341484467,67.34652061171552,630.6479475186711,21.59235362190306,303.1600723625007,14.506806248407266,14.506805815855266,12.135036324755369,16.909029790446887,16.3995788938451,52.71635484935918,303.1600723625007,13.812695205387783,95.17936607806455,13.30825126238562,13.308251164021145,12.85807723730868,13.858992752122225,12.744714393980495,35.70882743139296,95.17936607806455,10.464309491478819,51.62030852193496,13.191782457881294,13.191782791974417,12.755484636078197,13.724159937625215,12.645816615852636,28.79669857630406,51.62030852193496,10.138111283032472,89.58506033686311,12.325190433910349,12.325190599498404,12.108291963995777,12.884553473448596,12.028246410200037,34.9373025965059,89.58506033686311,10.412835488091822
AW kernel support pred9 [uv-pixels],,,,,,,,,,741.1662045209579,16.003766254831568,16.003766652318824,13.491098976416787,13.865522627036071,12.866063896325235,78.30114845827585,741.1662045209579,27.79729669166598,355.0179938230039,15.796471548600053,15.796471010463746,12.804351177740982,18.756066788357696,18.132630944923463,61.15062396822362,355.0179938230039,16.321786389219383,110.90518476482559,14.295869819757073,14.295869695743734,13.72660957567928,14.98788606343654,13.582693851106493,41.16354642250902,110.90518476482559,10.834205100243812,59.86479922880176,14.148920861817532,14.148921283663922,13.596377092124637,14.818882393825131,13.456944658674214,32.998371944317825,59.86479922880176,10.251061618874445,104.35228550512826,13.04793814516749,13.047938356945384,12.770027719047114,13.760187535752415,12.66720089421527,40.25406216489557,104.35228550512826,10.743056637673007
AW kernel support pred10 [uv-pixels],,,,,,,,,,848.3832158902655,17.34760104335946,17.34760151559967,14.335871453873061,14.788610083636858,13.998405615583549,88.8409493772198,848.3832158902655,34.88584629534387,405.1105978013124,17.101170375520798,17.101169735389117,13.50086152030185,21.89187886291317,21.89187886291317,69.27207974034101,405.1105978013124,19.383441908547756,126.03437318849498,15.307032176176895,15.307032027062533,14.62083337785572,16.136818078083063,14.446777984281315,46.43511087317923,126.03437318849498,11.346388836635683,67.804392777867,15.130229334536198,15.13022984240524,14.463337438483698,15.934575900619878,14.294489780993391,37.075935506529845,67.804392777867,10.411652731775426,118.55848698547582,13.797770214406764,13.79777047217902,13.458955527890383,14.661408493162963,13.33330717546357,45.394010838432536,118.55848698547582,11.202072867454147
AW kernel support pred11 [uv-pixels],,,,,,,,,,952.9675962074481,18.69393128821247,18.69393183255932,15.741795651736716,15.741795651736716,15.741795651736716,99.04134805659676,952.9675962074481,42.73378590342897,453.78814846148873,18.40973452669854,18.4097337880999,14.216133327455548,26.173736421200537,26.173736421200537,77.134908953118,453.78814846148873,22.916530163105005,140.6795830258081,16.331078843685326,16.33107867012363,15.530705688655,17.29471399370683,15.327123201691238,51.55005922962642,140.6795830258081,12.009636302110158,75.49161127198158,16.125182245224593,16.1251828369769,15.346502338487714,17.0602360879898,15.148797739374217,41.04313287375952,75.49161127198158,10.626548561225707,132.30906382112826,14.565749528869345,14.565749832028091,14.166716906752479,15.578129490917249,14.018439993824053,50.382314349834026,132.30906382112826,11.79917683858202
"W kernel support pred, ff [pixels]",(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined)
W kernel support bw0 [uv-pixels],51.84058969878098,0.7509890334313283,0.7509891015458974,0.6931074580880082,0.9302362521312405,0.930236199565506,2.171927493283657,51.84058969878098,0.16675796919282154,66.08516352964814,1.2200121523223224,1.220012201767399,0.8856080799997731,0.9390425680315855,0.7920479166956458,7.4456639400672175,66.08516352964814,0.24736096700338506,32.70585475230759,1.1941141778218463,1.1941141102944826,0.7824547877258973,1.5472278734095146,1.4753097346316855,5.806401009681024,32.70585475230759,0.12374838575339467,10.52146767644403,0.9985369337984418,0.9985369169167441,0.9194153926177648,1.0907098506187485,0.8988394983025032,3.8632774899428,10.52146767644403,0.040206558978108056,5.682673970560674,0.9784309451362223,0.9784310031536276,0.9008068569079644,1.0685496824985519,0.8806460298091299,3.0499783166046637,5.682673970560674,0.02178140887010416,9.906668245235307,0.8199178234442336,0.8199178555628495,0.7770876920738101,0.9241801044640613,0.7608682197157995,3.7734908463422006,9.906668245235307,0.037870482843733844
