,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
AW kernel support bw9 [uv-pixels],,,,,,,,,,741.1662045209579,17.782919154992083,17.782918727903798,13.724164829342007,14.886774631346439,13.604569513982435,18.869557589164735,741.1662045209579,27.79729669166598,355.0179938230039,16.263067751879998,16.263067753438705,13.00303205498895,14.01471938475472,14.419690415278797,16.704199514448444,355.0179938230039,16.321786389219383,110.90518476482559,14.961318488802203,14.961318877905335,13.730050979169572,15.01271243151833,13.597687282027726,41.39616658933209,110.90518476482559,10.834205100243812,59.86479922880176,14.79373200310548,14.79373109652352,13.599656131933916,14.842537340856843,13.471238462602127,33.06180111858352,59.86479922880176,10.251061618874445,104.35228550512826,13.01836643859682,13.018366627144932,12.772231201024686,13.776172928453908,12.676914505952915,40.60361233610571,104.35228550512826,10.743056637673007
AW kernel support bw10 [uv-pixels],,,,,,,,,,848.3832158902655,19.451558222318788,19.451557719354746,14.617878671976415,16.01585097148278,14.47325082916359,20.728527900916294,848.3832158902655,34.88584629534387,405.1105978013124,17.6554384436451,17.65543844549421,13.74309733673867,14.968566172836402,15.45583793896997,18.17813566587736,405.1105978013124,19.383441908547756,126.03437318849498,16.105041950338883,16.1050424157702,14.624992519994555,16.16650612743141,14.464922911923283,46.70135175903796,126.03437318849498,11.346388836635683,67.804392777867,15.904457435486641,15.904456349720657,14.467305397464175,15.962898342014835,14.31181003719859,37.14877383121464,67.804392777867,10.411652731775426,118.55848698547582,13.761770004920878,13.761770234495618,13.461646315081488,14.680720437279225,13.345183493466331,45.7941783486646,118.55848698547582,11.202072867454147
AW kernel support bw11 [uv-pixels],,,,,,,,,,952.9675962074481,21.110355726975694,21.110355151172023,15.741795651736716,17.154494273040118,15.741795651736716,22.56989193552979,952.9675962074481,42.73378590342897,453.78814846148873,19.048563833120564,19.048563835249528,14.501435985327763,15.936724883044509,16.504207376356447,19.64980834665582,453.78814846148873,22.916530163105005,140.6795830258081,17.25788864427336,17.257889183703828,15.53556744662696,17.32911428631905,15.348357663224077,51.84865560058096,140.6795830258081,12.009636302110158,75.49161127198158,17.025296517811274,17.025295258148017,15.351145614919318,17.09308724325789,15.169089068674243,41.12500491753436,75.49161127198158,10.626548561225707,132.30906382112826,14.523404497684707,14.523404767760214,14.169890483381133,15.60069659617977,14.032462306049359,50.83118405187097,132.30906382112826,11.79917683858202
"W kernel support bw, ff0 [pixels]",422.37020654907803,80.26586431759824,80.26586431759824,80.18542384524123,80.1354645186413,80.09638710960958,81.95145946292338,422.37020654907803,80.01112251492611,534.6998463431437,80.81890773954767,80.81890768265232,80.33716387152245,80.46304271210317,80.32477055641138,80.96784843808307,534.6998463431437,80.02447123643991,273.6038520289118,80.62466394687982,80.62466394707057,80.26401067748176,80.36770551196875,80.41129466220855,80.67934428396605,273.6038520289118,80.0061252307003,116.1244248737242,80.47144721236839,80.47144725634276,80.33777651659463,80.47726501211746,80.32406053020291,85.82873151778631,116.1244248737242,80.00064662434067,92.01487999863944,80.45260883515044,80.45260873379014,80.32426361742051,80.45807411159952,80.31107627230514,83.65315264505381,92.01487999863944,80.00018977168386,112.61035852066998,80.26552688835555,80.26552690700906,80.24139658681915,80.34258570664406,80.23217050196021,85.60411570485299,112.61035852066998,80.00057366733148
"W kernel support bw, ff1 [pixels]",709.3362647974159,80.7507713557179,80.75077135571789,80.52400920970447,80.38299323375281,80.27259947108465,85.41873004427184,709.3362647974159,80.08904264033274,725.7558832557697,81.49976070995899,81.49976060615464,80.61883756045985,80.84940471714022,80.59612271507946,81.77130963151951,725.7558832557697,80.08262428002615,365.0301194404755,81.14504286734199,81.14504286769065,80.48472290229331,80.6748041483109,80.75465251836259,81.24496281438228,365.0301194404755,80.02068085678133,139.53372672223372,80.864789289941,80.86478937043364,80.61996036790183,80.87543815873916,80.59482127912815,90.44078537092524,139.53372672223372,80.00218283967645,101.03145572256892,80.83030365875992,80.83030347319293,80.59519352682517,80.84030904644052,80.5710204101197,86.60452227289143,101.03145572256892,80.000640575844,134.10836905180133,80.4875035384133,80.48750357262244,80.44324555508568,80.62877405131687,80.42632122614711,90.04772700207505,134.10836905180133,80.00193653996276
"W kernel support bw, ff2 [pixels]",1205.2203411497935,82.109910332283,82.10991033228294,81.47599879065876,81.08030374650413,80.76974128801878,94.57865177112316,1205.2203411497935,80.71126987274309,903.5295117946052,82.29981180429404,82.29981164583228,80.95145982417888,81.30506497465926,80.9165968500026,82.71400615546764,903.5295117946052,80.19586296723287,450.66066860457363,81.75774129484357,81.75774129537695,80.74555002561223,81.03733744505381,81.15980988241836,81.91055375120294,450.66066860457363,80.04903650268392,163.07059923367558,81.32864163053674,81.32864175388488,80.95318299606869,81.34495959158863,80.91459924782312,95.62816991053799,163.07059923367558,80.00517523513794,110.7946477284132,81.27578978653993,81.27578950211463,80.91517062046714,81.29112494202788,80.87806400674539,89.9817468782122,110.7946477284132,80.00151862647388,155.87173994251572,80.74982090010235,80.74982095264488,80.68183508164647,80.96670894367324,80.65583242257546,95.053996107073,155.87173994251572,80.00459125815973
"W kernel support bw, ff3 [pixels]",2064.2666618363405,85.84962962421412,85.84962962421399,84.1178439908375,83.02591087397066,82.16280753052163,116.78196077768786,2064.2666618363405,85.5500432117598,1233.597257620441,84.18314383678312,84.18314355158614,81.74144849544206,82.38472394167542,81.67791056025534,84.92723701200322,1233.597257620441,80.66014530120187,609.9757846662962,83.20515057172794,83.2051505726926,81.36587489248372,81.89787216292942,82.12073452657077,83.481337737288,609.9757846662962,80.1655390063626,209.0710784540825,82.42753892432472,82.42753914829923,81.74458844460068,82.45716669115734,81.67426929022034,107.0408625237987,209.0710784540825,80.01747313114547,131.28578260750737,82.33154740525424,82.33154688854319,81.6753108069222,82.35940455713288,81.60766004240178,97.5969018046679,131.28578260750737,80.0051268201743,198.64755514117755,81.37367223823534,81.37367233416045,81.24951314213801,81.76923354618388,81.20200478379441,106.09337378860612,198.64755514117755,80.01550130657554
"W kernel support bw, ff4 [pixels]",3563.5069805782064,95.68149455589787,95.68149455589787,92.65405346031675,92.65405346031675,92.65405346031675,164.4067342387006,3563.5069805782064,117.5579628632499,1833.1107501428946,88.77753499197611,88.77753440815609,83.70885586243429,85.05842315963366,83.57497372752842,90.29466584617518,1833.1107501428946,83.02125369009545,898.8508047281991,86.76458950975137,86.7645895117479,82.9159256448741,84.03800902544775,84.50586880324134,87.3352963405413,898.8508047281991,80.76501347467072,295.6611799589105,85.14787275567923,85.14787322348909,83.71546936627766,85.20974450911993,83.56729791248796,131.66177929551418,295.6611799589105,80.08093660843352,172.79690943750668,84.94726181307313,84.94726073258285,83.56949347045159,85.00550388032936,83.42682357588478,114.68160626950352,172.79690943750668,80.02374706511304,279.5760390202776,82.93242598497507,82.93242618795678,82.66949272410851,83.76736902419994,82.56877372816375,129.99062758403156,279.5760390202776,80.0718036250963
"W kernel support bw, ff5 [pixels]",,,,,,,,,,2384.917986236939,94.122225509506,94.12222459487049,86.06567580801381,88.23485982706622,85.84944387452904,96.48974083699002,2384.917986236939,88.06619181810491,1163.6070466546087,90.9513520223321,90.95135202549486,84.7821787710782,86.59647551480525,87.34899974457926,91.8539545862837,1163.6070466546087,82.08613390826447,376.2883920657773,88.3779774735181,88.37797822179687,86.07635224019255,88.47692459510304,85.83704088623267,156.79274291089988,376.2883920657773,80.22209877619325,213.19647133811938,88.05689252583886,88.05689079539214,85.84058864987759,88.15015243642648,85.60994256229978,132.7466088211244,213.19647133811938,80.06518498777628,355.1332131836558,84.80895792455426,84.80895825396387,84.38186884736591,86.16011960985134,84.21806221931232,154.4536741860191,355.1332131836558,80.19704937488818
"W kernel support bw, ff6 [pixels]",,,,,,,,,,3406.416863538638,106.11299604084698,106.11299443569396,91.59239784707181,95.5852738794058,91.19046491922657,110.24041546068838,3406.416863538638,108.13335759958638,1650.7537254702231,100.4941862061081,100.49418621176942,89.19552285164457,92.57595003325925,93.96301490828263,102.10503645422084,1650.7537254702231,87.84762961590098,525.2718184557202,95.84632560027555,95.84632696442333,91.61222411078153,96.02664359948989,91.16738767814392,206.0279382460056,525.2718184557202,80.86000908376657,289.74625403032286,95.26025813966538,95.26025497725578,91.17398896660785,95.43063071903933,90.7444084944773,169.19027562188302,289.74625403032286,80.25296114641827,494.9326584124439,89.24581031121957,89.2458109297293,88.44233385397462,91.7677190120179,88.13332867163744,202.48810662326505,494.9326584124439,80.76329795736113
"W kernel support bw, ff7 [pixels]",,,,,,,,,,4359.951786593118,118.99619271722688,118.99619042967203,97.8467388335777,103.76659042352645,97.24547445866122,124.84937408574564,4359.951786593118,141.0770264986698,2102.3686894430207,110.92830986285018,110.92830987104429,94.24522539584305,99.3137489765574,101.37261809052359,113.25424604378385,2102.3686894430207,98.75693110068504,663.161956050419,104.15047983869829,104.15048184379603,97.87637070194131,104.41543484151453,97.21092073520045,253.18252910405013,663.161956050419,82.16711128005313,361.5482158561513,103.2881270901573,103.28812243191565,97.22080524733354,103.53900777041939,96.57697244478386,204.81612393970704,361.5482158561513,80.64066491643244,624.398615759728,94.32119234735194,94.32119328159527,93.10523273793167,98.10868287047965,92.63633051097601,248.5616754264503,624.398615759728,81.92499225870544
"W kernel support bw, ff8 [pixels]",,,,,,,,,,5045.183580149369,128.91620383584717,128.91620105350788,102.84919956800522,110.22640164651648,102.09547046755893,136.01550476041447,5045.183580149369,172.7388289752245,2425.280578900006,119.060104514838,119.0601045248958,98.3207106900276,104.68458273567931,107.25219280164534,121.91094665419457,2425.280578900006,110.50156164310226,761.4349286245164,110.70226594990554,110.7022684346502,102.88632258958067,111.03053408047722,102.05212793624428,287.24970025668665,761.4349286245164,83.71447593183055,412.96246817547967,109.63289974322173,109.63289396277409,102.0645268944011,109.94415695095027,101.25640666838892,230.80191686220888,412.96246817547967,81.10489026425978,716.6804826949049,98.41658324725378,98.41658442619901,96.88006807376932,103.17729184118045,96.28642463349003,281.8703297481868,716.6804826949049,83.30268390473458
"W kernel support bw, ff9 [pixels]",,,,,,,,,,5929.329636167663,142.26335323993666,142.26334982323039,109.79331863473605,119.09419705077151,108.83655611185948,150.95646071331788,5929.329636167663,222.37837353332785,2840.1439505840312,130.10454201503998,130.10454202750964,104.0242564399116,112.11775507803776,115.35752332223038,133.63359611558755,2840.1439505840312,130.57429111375507,887.2414781186047,119.69054791041762,119.69055102324268,109.84040783335658,120.10169945214663,108.78149825622181,331.1693327146567,887.2414781186047,86.6736408019505,478.91839383041406,118.34985602484385,118.34984877218815,108.79724905547133,118.74029872685475,107.76990770081701,264.49440894866814,478.91839383041406,82.00849295099556,834.8182840410261,104.14693150877456,104.14693301715945,102.17784960819749,110.20938342763127,101.41531604762332,324.8288986888457,834.8182840410261,85.94445310138406
"W kernel support bw, ff10 [pixels]",,,,,,,,,,6787.065727122124,155.6124657785503,155.61246175483797,116.94302937581132,128.12680777186225,115.78600663330872,165.82822320733035,6787.065727122124,279.08677036275094,3240.884782410499,141.2435075491608,141.24350756395367,109.94477869390936,119.74852938269122,123.64670351175975,145.42508532701888,3240.884782410499,155.06753526838204,1008.2749855079599,128.84033560271106,128.8403393261616,116.99994015995644,129.3320490194513,115.71938329538627,373.6108140723037,1008.2749855079599,90.77111069308546,542.435142222936,127.23565948389313,127.23565079776526,115.7384431797134,127.70318673611868,114.49448029758872,297.1901906497171,542.435142222936,83.29322185420341,948.4678958838066,110.09416003936703,110.09416187596494,107.6931705206519,117.4457634982338,106.76146794773065,366.3534267893168,948.4678958838066,89.61658293963318
"W kernel support bw, ff11 [pixels]",,,,,,,,,,7623.740769659585,168.88284581580555,168.88284120937618,125.93436521389373,137.23595418432095,125.93436521389373,180.5591354842383,7623.740769659585,341.8702872274318,3630.30518769191,152.3885106649645,152.38851068199622,116.0114878826221,127.49379906435607,132.03365901085158,157.19846677324657,3630.30518769191,183.33224130484004,1125.436664206465,138.0631091541869,138.06311346963062,124.28453957301568,138.6329142905524,122.78686130579261,414.7892448046477,1125.436664206465,96.07709041688126,603.9328901758527,136.2023721424902,136.20236206518413,122.80916491935454,136.74469794606313,121.35271254939394,329.0000393402749,603.9328901758527,85.01238848980566,1058.472510569026,116.18723598147766,116.18723814208171,113.35912386704906,124.80557276943816,112.25969844839487,406.64947241496776,1058.472510569026,94.39341470865617
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],3.304977334272,2.0267085797370985,2.0267085797370985,0.3753318499222433,0.3753318499222433,0.7506636998444866,3.304977334272,3.304977334272,0.00018237339078520866,3.1552011351771414,3.1552011351771414,3.1552011351771414,1.5776005675885707,1.5776005675885707,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.00043822237988571413,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.9891243092932163,0.9891243092932163,1.9782486185864325,3.1552011351771414,3.1552011351771414,0.0003202246031850536,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.6961156458839867,0.6961156458839867,1.3922312917679733,3.1552011351771414,3.1552011351771414,0.00022536435067924346,3.1552011351771414,1.7161636601460508,1.7161636601460508,0.3178095998596615,0.3178095998596615,0.635619199719323,3.1552011351771414,3.1552011351771414,0.00010288944642709711,3.1552011351771414,3.1552011351771414,3.1552011351771414,1.1966991606993957,1.1966991606993957,2.3933983213987915,3.1552011351771414,3.1552011351771414,0.00038742604757157815
Total buffer ingest rate [TeraBytes/s],0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.22951231488,0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705
Working (cache) memory [TeraBytes],23706.877425823262,0.011158542596197543,0.011158542596197543,0.007296703287474795,0.007296703287474795,0.007296703287474795,1.553478745863506,23706.877425823262,0.13313438995031665,232275.03931890073,0.9178155889411101,0.9178154921102675,0.22179409013038015,0.3342343667861386,0.22179409013038015,2.2236256294313024,232275.03931890073,19.251636919594638,25065.876671168702,0.33197161599800284,0.3319716161516585,0.07797807879514251,0.12863279139422074,0.22856563553188605,1.2991244195878298,25065.876671168702,1.719649303896364,741.7082389973715,0.21357714000103392,0.21357717015168243,0.19906078367490163,0.3357683804213468,0.18697331275821483,35.34740536655909,741.7082389973715,0.040609350517732776,112.46144132992983,0.09167255131825573,0.09167252025302733,0.08544297760045717,0.14406236227399724,0.08024760987423314,17.03939088779756,112.46144132992983,0.002928114849427485,616.4199474126957,0.12846759359753437,0.12846760722522604,0.20602826651751985,0.34959769043861855,0.19425879506024435,33.22899792119692,616.4199474126957,0.05829147713363731
