Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Oversampling used bw5,,,,,,,,,,,49.749636437698506,49.74963629232595,55.097488570120156,53.851133120400796,56.02582484816547,63.99885295818649,,63.99775392854601,,56.95142696114975,56.9514269668426,53.966576398039656,52.54834193989421,63.99437928054154,63.999999999961815,,63.9983754929416,,63.61840256529163,63.61840256529163,63.99868085360856,63.22667323394833,63.99888445452502,64.0,,63.999692289659684,,63.99015211206374,63.99015211206374,63.50705845465518,63.99941973608504,63.99941973608504,64.0,,63.99987639133337,,62.64180487877314,62.64180487877314,63.99946486071259,63.99769240620344,63.99953256333006,64.0,,63.999873402082
Oversampling used bw6,,,,,,,,,,,62.53435995189249,62.53435991430142,63.48457734101741,63.28999614584119,63.60621701433123,63.999960286706276,,63.999999999862254,,63.77106112919409,63.77106112966624,63.500410204508874,63.293694122152466,63.99999999998858,63.99999999999999,,63.99999999994104,,63.99832442713497,63.99832442713497,63.99999999999988,63.997830869363206,63.99999999999993,64.0,,63.99999999999925,,63.99999998207868,63.99999998207868,63.99967186803429,63.99999999999889,63.99999999999988,64.0,,63.99999999999871,,63.98966242960713,63.98966242960713,63.99999999999999,63.999999999999304,63.99999999999999,64.0,,63.99999999999993
Oversampling used bw7,,,,,,,,,,,63.959156357210816,63.95915635517013,63.996665572696394,63.99358000810036,63.99807736267263,63.999955079713835,,64.0,,63.997719013007625,63.99771901301617,63.987083445604405,63.97629745317612,64.0,64.0,,64.0,,63.999999934665254,63.99999993466526,64.0,63.99999957117803,64.0,64.0,,64.0,,63.99999999999999,63.99999999999999,63.999999996769105,64.0,64.0,64.0,,64.0,,63.99999266088908,63.99999266089008,64.0,64.0,64.0,64.0,,64.0
Oversampling used bw8,,,,,,,,,,,63.99784656153959,63.99784656138896,63.99995650203981,63.999888271119175,63.999980315128184,63.999990462371784,,64.0,,63.99997482250885,63.99997482250898,63.99957029948235,63.99899475660796,64.0,64.0,,64.0,,63.99999999999974,63.99999999999974,64.0,63.999999945212664,64.0,64.0,,64.0,,64.0,64.0,63.99999999991749,64.0,64.0,64.0,,64.0,,63.99999999751445,63.99999999751445,64.0,64.0,64.0,64.0,,64.0
Oversampling used bw9,,,,,,,,,,,63.99998239035672,63.99998239035491,63.99999997582647,63.99999989784446,63.99999999280097,63.99999927155251,,64.0,,63.99999998951531,63.99999998951531,63.99999997899247,63.99999990021523,64.0,64.0,,64.0,,64.0,64.0,64.0,63.99999999999752,64.0,64.0,,64.0,,64.0,64.0,64.0,64.0,64.0,64.0,,64.0,,64.0,64.0,64.0,64.0,64.0,64.0,,64.0
Oversampling used bw10,,,,,,,,,,,63.999999986978,63.999999986978,63.999999999532115,63.99999999743042,63.9999999998882,63.99999999841434,,64.0,,63.99999999999998,63.99999999999998,63.99999999960364,63.99999999750074,64.0,64.0,,64.0,,64.0,64.0,64.0,64.0,64.0,64.0,,64.0,,64.0,64.0,64.0,64.0,64.0,64.0,,64.0,,64.0,64.0,64.0,64.0,64.0,64.0,,64.0
Oversampling used bw11,,,,,,,,,,,63.99999999999992,63.99999999999992,64.0,63.99999999999999,64.0,63.99999998322617,,64.0,,64.0,64.0,64.0,63.99999999999999,64.0,64.0,,64.0,,64.0,64.0,64.0,64.0,64.0,64.0,,64.0,,64.0,64.0,64.0,64.0,64.0,64.0,,64.0,,64.0,64.0,64.0,64.0,64.0,64.0,,64.0
-- Channelization --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Channels predict, no-smear0",(undefined),2512.698790060951,2512.698790060951,931.2414905129898,931.2414905129898,931.2414905129898,1809.0904657256951,(undefined),1628.2786778496668,(undefined),904.5597563976627,904.5597563976627,1005.0053854489457,1005.0053854489457,1005.0053854489457,1373.4278293411337,(undefined),2927.246459022404,(undefined),634.2616500381702,634.2616500381702,548.1694318247697,548.1694318247697,1369.9587468457216,998.7203208819067,(undefined),1596.6154427183094,(undefined),624.8353800384707,624.8353800384707,964.1342651844309,578.5673494422896,964.1342651844309,1756.8443345598678,(undefined),1123.6483696216517,(undefined),356.5595643828025,356.5595643828025,264.1440986904992,440.17355597011345,440.17355597011345,802.0830392517163,(undefined),512.9992577598294,(undefined),895.1908366040094,895.1908366040094,1657.447518022577,1657.447518022577,1657.447518022577,3020.203232244655,(undefined),1931.6697913193286
"Channels predict, no-smear1",,5024.424813405256,5024.424813405256,1861.5105341316757,1861.5105341316757,1861.5105341316757,3617.208237988821,,3255.584691283069,,1356.5650741686497,1356.5650741686497,1507.2335084877068,1507.2335084877068,1507.2335084877068,2059.86715195982,,4390.595064095621,,951.2375319971059,951.2375319971059,822.0992112836918,822.0992112836918,2054.7831546141115,1497.9255229095015,,2394.7681956579695,,937.1445813732993,937.1445813732993,1446.0929017246065,867.7425371530907,1446.0929017246065,2635.15799966488,,1685.3640564542193,,534.7893878870661,534.7893878870661,396.16619207006454,660.2103737905189,660.2103737905189,1203.0745958683376,,769.4489255803708,,1342.6023701914512,1342.6023701914512,2485.9873730119093,2485.9873730119093,2485.9873730119093,4530.120934113291,,2897.3207797379746
"Channels predict, no-smear2",,10047.876765942678,10047.876765942678,3722.048367432926,3722.048367432926,3722.048367432926,7233.443651746777,,6510.1965728741225,,1808.570373420898,1808.570373420898,2009.4616148571042,2009.4616148571042,2009.4616148571042,2746.3064623796045,,5853.943663441757,,1268.2134055444637,1268.2134055444637,1096.0289810115794,1096.0289810115794,2739.607558487833,1997.1307195953982,,3192.9209452546934,,1249.4537785218913,1249.4537785218913,1928.0515355533043,1156.917720343117,1928.0515355533043,3513.4716632831455,,2247.0797409596876,,713.0192098358275,713.0192098358275,528.1882833502641,880.2471903509299,880.2471903509299,1604.0661517954907,,1025.8985923202388,,1790.0138953853188,1790.0138953853188,3314.5272234667896,3314.5272234667896,3314.5272234667896,6040.038633493189,,3862.9717642657424
"Channels predict, no-smear3",,20094.780623893577,20094.780623893577,7443.123906952532,7443.123906952532,7443.123906952532,14465.914413852615,,13019.420263376436,,2712.580953399158,2712.580953399158,3013.917810920462,3013.917810920462,3013.917810920462,4119.185071013969,,8780.640856407961,,1902.165144226012,1902.165144226012,1643.8885107326514,1643.8885107326514,4109.256362339347,2995.541107621175,,4789.226441112072,,1874.0721686334662,1874.0721686334662,2891.968800495013,1735.2680822026339,2891.968800495013,5270.098989032808,,3370.5111076432245,,1069.4788521775574,1069.4788521775574,792.2324638107679,1320.3208222098451,1320.3208222098451,2406.0492629538408,,1538.7979247168228,,2684.8369373752475,2684.8369373752475,4971.606919841428,4971.606919841428,4971.606919841428,9059.874029764045,,5794.273729429907
"Channels predict, no-smear4",,40188.588316266854,40188.588316266854,14885.274922420835,14885.274922420835,14885.274922420835,28930.855905350065,,26037.867607994198,,4520.602091119545,4520.602091119545,5022.83018303477,5022.83018303477,5022.83018303477,6864.942273636082,,14634.035235477146,,3170.0686114902282,3170.0686114902282,2739.607558487833,2739.607558487833,6848.5539653768465,4992.361877262363,,7981.837428793979,,3123.308943830835,3123.308943830835,4819.803327119454,2891.968800495013,4819.803327119454,8783.353638730738,,5617.3738382134225,,1782.3981349931155,1782.3981349931155,1320.3208222098451,2200.4680844190366,2200.4680844190366,4010.0154844540652,,2564.5965882148244,,4474.4830112811205,4474.4830112811205,8285.76630714385,8285.76630714385,8285.76630714385,15099.544819346385,,9656.87765508817
"Channels predict, no-smear5",,,,,,,,,,,6328.623220362096,6328.623220362096,7031.742547520076,7031.742547520076,7031.742547520076,9610.699470687023,,20487.429611910986,,4437.972074905572,4437.972074905572,3835.3266017939427,3835.3266017939427,9587.851566631676,6989.182644456442,,11174.448414962055,,4372.54571711229,4372.54571711229,6747.637852514593,4048.669516720438,6747.637852514593,12296.60828776359,,7864.236567728094,,2495.317417100678,2495.317417100678,1848.4091796503994,3080.6153460537075,3080.6153460537075,5613.981705611628,,3590.395251217516,,6264.129081348491,6264.129081348491,11599.925692369377,11599.925692369377,11599.925692369377,21139.215607677965,,13519.481578975125
"Channels predict, no-smear6",,,,,,,,,,,9944.665471916558,9944.665471916558,11049.567270263373,11049.567270263373,11049.567270263373,15102.21386022389,,32194.218362539585,,6973.778998592241,6973.778998592241,6026.764684762012,6026.764684762012,15066.446767662303,10982.824176836979,,17559.670386028447,,6871.019262117228,6871.019262117228,10603.30690224929,6362.070947466424,10603.30690224929,19323.11758529115,,12357.962025880577,,3921.1559807232757,3921.1559807232757,2904.5858937475905,4840.909868830683,4840.909868830683,8821.91414772804,,5641.992576805486,,9843.421218344438,9843.421218344438,18228.244461150298,18228.244461150298,18228.244461150298,33218.55718360824,,21244.689425282002
"Channels predict, no-smear7",,,,,,,,,,,13560.707720387763,13560.707720387763,15067.391990198219,15067.391990198219,15067.391990198219,20593.728247660394,,43901.00711260044,,9509.585920875255,9509.585920875255,8218.202766101153,8218.202766101153,20545.041968064605,14976.465708384547,,23944.89235654539,,9369.492806415708,9369.492806415708,14458.975951528024,8675.47237749329,14458.975951528024,26349.62688235958,,16851.68748361234,,5346.994544082644,5346.994544082644,3960.7626074863915,6601.204391408641,6601.204391408641,12029.846589709447,,7693.589902261288,,13422.713353947864,13422.713353947864,24856.56322909094,24856.56322909094,24856.56322909094,45297.898759003605,,28969.89727092497
"Channels predict, no-smear8",,,,,,,,,,,16272.739405947037,16272.739405947037,18080.76052947859,18080.76052947859,18080.76052947859,24712.36403777495,,52681.09867435777,,11411.441112215982,11411.441112215982,9861.781326708258,9861.781326708258,24653.988368231738,17971.69685681119,,28733.8088344391,,11243.34796445438,11243.34796445438,17350.727738383684,10410.523449761204,17350.727738383684,31619.508855287142,,20221.98157672374,,6416.373466571292,6416.373466571292,4752.895142696825,7921.425283300245,7921.425283300245,14435.795921088982,,9232.287896301332,,16107.182455237864,16107.182455237864,29827.802305074,29827.802305074,29827.802305074,54357.40494034131,,34763.803155122936
"Channels predict, no-smear9",,,,,,,,,,,19888.781652859445,19888.781652859445,22098.585247986757,22098.585247986757,22098.585247986757,30203.878424293223,,64387.887423621025,,13947.248033770105,13947.248033770105,12053.219407200913,12053.219407200913,30132.583568244918,21965.33838777984,,35119.03080474535,,13741.821508373107,13741.821508373107,21206.396787594203,12723.924879435377,21206.396787594203,38646.01815217868,,24715.707034426418,,7842.212029786747,7842.212029786747,5809.071856281056,9681.719805811686,9681.719805811686,17643.728363088867,,11283.885221562772,,19686.47459016477,19686.47459016477,36456.12107261481,36456.12107261481,36456.12107261481,66436.74651652182,,42489.01100007879
"Channels predict, no-smear10",,,,,,,,,,,23504.823899465737,23504.823899465737,26116.409966266117,26116.409966266117,26116.409966266117,35695.392810509155,,76094.67617268747,,16483.05495522998,16483.05495522998,14244.657487563067,14244.657487563067,35611.17876840851,25958.979918837307,,41504.25277471908,,16240.295052214517,16240.295052214517,25062.065836560167,15037.326308886926,25062.065836560167,45672.52744954128,,29209.432492013344,,9268.050593015527,9268.050593015527,6865.248569825487,11442.014328212696,11442.014328212696,20851.660804924362,,13335.48254691276,,23265.766724891524,23265.766724891524,43084.43984028982,43084.43984028982,43084.43984028982,78516.08809186322,,50214.21884546187
"Channels predict, no-smear11",,,,,,,,,,,27120.86614583087,27120.86614583087,30134.234684264968,30134.234684264968,30134.234684264968,41186.9071966738,,87801.4649224931,,19018.861876534043,19018.861876534043,16436.095567779656,16436.095567779656,41089.773967896894,29952.621449547903,,47889.47474523953,,18738.76859601465,18738.76859601465,28917.734885444417,17350.727738383684,28917.734885444417,52699.03674708295,,33703.157949091255,,10693.889156165913,10693.889156165913,7921.425283300245,13202.3088507373,13202.3088507373,24059.59324690075,,15387.079872106855,,26845.05885953878,26845.05885953878,49712.75860750632,49712.75860750632,49712.75860750632,90595.4296673419,,57939.42669078791
"Channels backward, no-smear0",(undefined),2512.698790060951,2512.698790060951,931.2414905129898,931.2414905129898,931.2414905129898,1809.0904657256951,(undefined),1628.2786778496668,(undefined),904.5597563976627,904.5597563976627,1005.0053854489457,1005.0053854489457,1005.0053854489457,1373.4278293411337,(undefined),2927.246459022404,(undefined),634.2616500381702,634.2616500381702,548.1694318247697,548.1694318247697,1369.9587468457216,998.7203208819067,(undefined),1596.6154427183094,(undefined),624.8353800384707,624.8353800384707,964.1342651844309,578.5673494422896,964.1342651844309,1756.8443345598678,(undefined),1123.6483696216517,(undefined),356.5595643828025,356.5595643828025,264.1440986904992,440.17355597011345,440.17355597011345,802.0830392517163,(undefined),512.9992577598294,(undefined),895.1908366040094,895.1908366040094,1657.447518022577,1657.447518022577,1657.447518022577,3020.203232244655,(undefined),1931.6697913193286
"Channels backward, no-smear1",,5024.424813405256,5024.424813405256,1861.5105341316757,1861.5105341316757,1861.5105341316757,3617.208237988821,,3255.584691283069,,1356.5650741686497,1356.5650741686497,1507.2335084877068,1507.2335084877068,1507.2335084877068,2059.86715195982,,4390.595064095621,,951.2375319971059,951.2375319971059,822.0992112836918,822.0992112836918,2054.7831546141115,1497.9255229095015,,2394.7681956579695,,937.1445813732993,937.1445813732993,1446.0929017246065,867.7425371530907,1446.0929017246065,2635.15799966488,,1685.3640564542193,,534.7893878870661,534.7893878870661,396.16619207006454,660.2103737905189,660.2103737905189,1203.0745958683376,,769.4489255803708,,1342.6023701914512,1342.6023701914512,2485.9873730119093,2485.9873730119093,2485.9873730119093,4530.120934113291,,2897.3207797379746
"Channels backward, no-smear2",,10047.876765942678,10047.876765942678,3722.048367432926,3722.048367432926,3722.048367432926,7233.443651746777,,6510.1965728741225,,1808.570373420898,1808.570373420898,2009.4616148571042,2009.4616148571042,2009.4616148571042,2746.3064623796045,,5853.943663441757,,1268.2134055444637,1268.2134055444637,1096.0289810115794,1096.0289810115794,2739.607558487833,1997.1307195953982,,3192.9209452546934,,1249.4537785218913,1249.4537785218913,1928.0515355533043,1156.917720343117,1928.0515355533043,3513.4716632831455,,2247.0797409596876,,713.0192098358275,713.0192098358275,528.1882833502641,880.2471903509299,880.2471903509299,1604.0661517954907,,1025.8985923202388,,1790.0138953853188,1790.0138953853188,3314.5272234667896,3314.5272234667896,3314.5272234667896,6040.038633493189,,3862.9717642657424
"Channels backward, no-smear3",,20094.780623893577,20094.780623893577,7443.123906952532,7443.123906952532,7443.123906952532,14465.914413852615,,13019.420263376436,,2712.580953399158,2712.580953399158,3013.917810920462,3013.917810920462,3013.917810920462,4119.185071013969,,8780.640856407961,,1902.165144226012,1902.165144226012,1643.8885107326514,1643.8885107326514,4109.256362339347,2995.541107621175,,4789.226441112072,,1874.0721686334662,1874.0721686334662,2891.968800495013,1735.2680822026339,2891.968800495013,5270.098989032808,,3370.5111076432245,,1069.4788521775574,1069.4788521775574,792.2324638107679,1320.3208222098451,1320.3208222098451,2406.0492629538408,,1538.7979247168228,,2684.8369373752475,2684.8369373752475,4971.606919841428,4971.606919841428,4971.606919841428,9059.874029764045,,5794.273729429907
"Channels backward, no-smear4",,40188.588316266854,40188.588316266854,14885.274922420835,14885.274922420835,14885.274922420835,28930.855905350065,,26037.867607994198,,4520.602091119545,4520.602091119545,5022.83018303477,5022.83018303477,5022.83018303477,6864.942273636082,,14634.035235477146,,3170.0686114902282,3170.0686114902282,2739.607558487833,2739.607558487833,6848.5539653768465,4992.361877262363,,7981.837428793979,,3123.308943830835,3123.308943830835,4819.803327119454,2891.968800495013,4819.803327119454,8783.353638730738,,5617.3738382134225,,1782.3981349931155,1782.3981349931155,1320.3208222098451,2200.4680844190366,2200.4680844190366,4010.0154844540652,,2564.5965882148244,,4474.4830112811205,4474.4830112811205,8285.76630714385,8285.76630714385,8285.76630714385,15099.544819346385,,9656.87765508817
"Channels backward, no-smear5",,,,,,,,,,,6328.623220362096,6328.623220362096,7031.742547520076,7031.742547520076,7031.742547520076,9610.699470687023,,20487.429611910986,,4437.972074905572,4437.972074905572,3835.3266017939427,3835.3266017939427,9587.851566631676,6989.182644456442,,11174.448414962055,,4372.54571711229,4372.54571711229,6747.637852514593,4048.669516720438,6747.637852514593,12296.60828776359,,7864.236567728094,,2495.317417100678,2495.317417100678,1848.4091796503994,3080.6153460537075,3080.6153460537075,5613.981705611628,,3590.395251217516,,6264.129081348491,6264.129081348491,11599.925692369377,11599.925692369377,11599.925692369377,21139.215607677965,,13519.481578975125
