,max_LOW_continuum [],max_LOW_spectral [],max_MID_continuum [],max_MID_spectral [],max_Band5_MID_continuum [],max_Band5_MID_spectral [],01ICAL [],01DPrepA [],01DPrepB [],01DPrepC [],02AICAL [],02ADPrepA [],02ADPrepB [],02ADPrepC [],02BICAL [],02BDPrepA [],02BDPrepB [],02BDPrepC [],13ICAL [] [Bmax=40000],13DPrepA [] [Bmax=40000],13DPrepB [] [Bmax=40000],13DPrepC [] [Bmax=40000],14ICAL [] [Bmax=25000],14DPrepA [] [Bmax=25000],14DPrepB [] [Bmax=25000],14DPrepC [] [Bmax=25000],15ICAL [] [Bmax=15000],15DPrepA [] [Bmax=15000],15DPrepB [] [Bmax=15000],15DPrepC [] [Bmax=15000],22ICAL [],22DPrepA [],22DPrepB [],27ICAL [] [Bmax=50000],27DPrepA [] [Bmax=50000],27DPrepB [] [Bmax=50000],32ICAL [] [Bmax=20000],32DPrepB [] [Bmax=20000],37aICAL [],37aDPrepA [],37aDPrepB [],37bICAL [],37bDPrepA [],37bDPrepB [],37cICAL [] [Bmax=95000],37cDPrepA [] [Bmax=95000],37cDPrepB [] [Bmax=95000],38aICAL [],38aDPrepA [],38aDPrepB [],38bICAL [],38bDPrepA [],38bDPrepB []
"Channels backward, no-smear1",1117.2953217949262,3617.208237988821,904.5597563976627,2059.86715195982,621.0918337495959,2828.8470245059593,859.2872958419088,795.6877005716108,795.6877005716108,2576.0131800688873,716.1882027630096,795.6877005716108,795.6877005716108,2576.0131800688873,716.1882027630096,795.6877005716108,795.6877005716108,2576.0131800688873,391.7711462657152,604.5350169007022,604.5350169007022,1101.6190674725092,322.2189921177397,745.7306245903046,745.7306245903046,418.90275499589205,322.42065370364355,596.9976404288616,596.9976404288616,38.494609457539404,386.88655543856316,596.9976404288616,358.2350436199255,1341.280466795748,1341.280466795748,1341.280466795748,1507.2335084877068,3767.259952131288,559.0389802377872,724.6015700009231,724.6015700009231,838.4258482659727,724.6015700009231,724.6015700009231,978.1192792840136,1811.1060218133737,724.6015700009231,1089.1760088165274,1512.656581147074,605.1982043678688,980.28100389151,1512.656581147074,605.1982043678688
"Channels backward, no-smear2",2233.6181120846836,7233.443651746777,1205.8966379974954,2746.3064623796045,828.0453578278335,3771.7189324319356,1717.881724030251,1590.6825558293533,1590.6825558293533,5151.333306208186,1431.683593715042,1590.6825558293533,1590.6825558293533,5151.333306208186,1431.683593715042,1590.6825558293533,1590.6825558293533,5151.333306208186,522.3307944011752,806.0159537629055,806.0159537629055,1468.7946866230889,429.5881397427964,994.2703121075014,994.2703121075014,558.5246559695574,429.86382302328974,795.9664696855765,795.9664696855765,51.32497229224026,515.818357835032,795.9664696855765,477.6163424109698,1788.3063841681017,1788.3063841681017,1788.3063841681017,2009.4616148571042,5022.83018303477,745.2968934217347,966.0470075132783,966.0470075132783,1117.8127093029952,966.0470075132783,966.0470075132783,1304.070614995905,2414.7195985996987,966.0470075132783,1452.1593566854401,2016.800117240791,806.8556247104659,1306.96601779828,2016.800117240791,806.8556247104659
"Channels backward, no-smear3",4466.26348098825,14465.914413852615,1808.570373420898,4119.185071013969,1241.9523988093595,5657.462746707873,3435.07044070933,3180.6721154882,3180.6721154882,10301.97351186012,2862.67420802834,3180.6721154882,3180.6721154882,10301.97351186012,2862.67420802834,3180.6721154882,3180.6721154882,10301.97351186012,783.4500888644667,1208.9778263156445,1208.9778263156445,2203.1459242849523,644.3264317751682,1491.3496857510963,1491.3496857510963,837.7684576434344,644.7501595153672,1193.9041270392163,1193.9041270392163,76.98569793480485,773.6819608386259,1193.9041270392163,716.3789380602059,2682.3582163564483,2682.3582163564483,2682.3582163564483,3013.917810920462,7533.970638170312,1117.8127093029952,1448.937874446404,1448.937874446404,1676.58642438262,1448.937874446404,1448.937874446404,1955.9732804231985,3621.9467489340564,1448.937874446404,2178.126048514747,3025.0871866158723,1210.1704583665676,1960.336041270146,3025.0871866158723,1210.1704583665676
"Channels backward, no-smear4",8931.554112875032,28930.855905350065,3013.917810920462,6864.942273636082,2069.7664721575957,9428.950373368421,6869.447804173029,6360.65115931682,6360.65115931682,20603.253899857915,5724.655352792174,6360.65115931682,6360.65115931682,20603.253899857915,5724.655352792174,6360.65115931682,6360.65115931682,20603.253899857915,1305.6886756205524,2014.9015700148148,2014.9015700148148,3671.8483988277135,1073.8030119774014,2485.5084313703824,2485.5084313703824,1396.2560606678828,,,,,1289.4091646977774,1989.779440352671,1193.9041270392163,4470.461877672626,4470.461877672626,4470.461877672626,4018.373998645579,10045.11108995104,1862.8443284761663,2414.7195985996987,2414.7195985996987,2794.133846147517,2414.7195985996987,2414.7195985996987,3259.7786040836563,6036.401045713372,2414.7195985996987,3630.0594274868595,5041.661321982965,2016.800117240791,3267.07608300433,5041.661321982965,2016.800117240791
"Channels backward, no-smear5",,,4219.26523571507,9610.699470687023,2897.5805422242274,13200.437999296486,,,,,,,,,,,,,1827.9272615478014,2820.825313173438,2820.825313173438,5140.550873089399,,,,,,,,,1805.136367739783,2785.654753143743,1671.4293151335298,6258.565537827592,6258.565537827592,6258.565537827592,,,2607.875942853118,3380.5013190529257,3380.5013190529257,3911.681264714464,3380.5013190529257,3380.5013190529257,4563.583925007532,8450.855341013887,3380.5013190529257,5081.992804669026,7058.235456070325,2823.4297729004174,4573.8161227602595,7058.235456070325,2823.4297729004174
"Channels backward, no-smear6",,,6629.960074898007,15102.21386022389,4553.208679676484,20743.413250674002,,,,,,,,,,,,,2089.046554398382,3223.787184677295,3223.787184677295,5874.902110160061,,,,,,,,,2836.590773151726,4377.4053782844685,2626.4796906042498,8940.721027388057,8940.721027388057,8940.721027388057,,,4097.939167681737,5312.06475692582,5312.06475692582,6146.776099231232,5312.06475692582,5312.06475692582,7171.194564597031,13279.763930416846,5312.06475692582,7985.859557579737,11091.383723198613,4436.689081593386,7187.29620064201,11091.383723198613,4436.689081593386
"Channels backward, no-smear7",,,9040.654909467647,20593.728247660394,6208.8368159291185,28286.38850162736,,,,,,,,,,,,,,,,,,,,,,,,,3868.045178265424,5969.156003228102,3581.5300657480143,,,,,,5588.002390765619,7243.628193459831,7243.628193459831,8381.87093257496,7243.628193459831,7243.628193459831,9778.805203194423,18108.672519208772,7243.628193459831,10889.726309842874,15124.531989867131,6049.948389102294,9800.776277769013,15124.531989867131,6049.948389102294
"Channels backward, no-smear8",,,10848.676034195598,24712.36403777495,7450.557917820432,33943.619939647484,,,,,,,,,,,,,,,,,,,,,,,,,4641.6359820297885,7162.968971877786,4297.817847033029,,,,,,6705.549807639503,8692.300770509128,8692.300770509128,10058.192057312433,8692.300770509128,8692.300770509128,11734.513181907203,21730.353960832246,8692.300770509128,13067.626373872286,18149.39318963302,7259.892869446458,11760.88633545867,18149.39318963302,7259.892869446458
"Channels backward, no-smear9",,,13259.37086640695,30203.878424293223,9106.186053467487,41486.595190876724,,,,,,,,,,,,,,,,,,,,,,,,,5673.090386989883,8754.719596739762,5252.868221995312,,,,,,8195.613029826505,10623.864206351685,10623.864206351685,12293.286890062791,10623.864206351685,10623.864206351685,12386.41584142446,22937.581107860868,9175.19162948914,15971.493125857936,22182.5414561377,8873.152176361229,14374.366412224357,22182.5414561377,8873.152176361229
"Channels backward, no-smear10",,,15670.065698076485,35695.392810509155,10761.814188959252,49029.57044203559,,,,,,,,,,,,,,,,,,,,,,,,,6704.544791911086,10346.470221536132,6207.918596931814,,,,,,9685.676251827055,12555.427642058461,12555.427642058461,14528.381722726019,12555.427642058461,12555.427642058461,,,,18875.359877643317,26215.689722525978,10486.411483183814,16987.846488913263,26215.689722525978,10486.411483183814
"Channels backward, no-smear11",,,18080.76052947859,41186.9071966738,12417.442324443025,56572.54569243952,,,,,,,,,,,,,,,,,,,,,,,,,7735.999196790231,11938.220846287122,7162.968971877786,,,,,,11175.739473704114,14486.991077609053,14486.991077609053,16763.476555282203,14486.991077609053,14486.991077609053,,,,21779.22662946886,30248.837988860792,12099.670789899565,19601.326565676056,30248.837988860792,12099.670789899565
Frequencies predict ifft,2500,200.0,2500,200.0,2500,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,2500.0,200.0,40.0,200.0,2500.0,200.0,200.0,200.0,200.0,200,200.0,200.0,200.0,200.0,2500.0,200.0,2500.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Frequencies predict kernels0,265.10650677371734,526.4087835750506,225.45973353938297,422.2208242273028,94.51243545322303,181.91902855802542,188.69639923387206,188.38624693971698,188.5382975305016,369.3512989693134,188.34969721886733,188.38624693971698,188.5382975305016,369.3512989693134,188.34969721886733,188.38624693971698,188.5382975305016,369.3512989693134,40.0,40.0,41.06905529707794,77.14720899690361,47.37512039607031,46.73559503401972,48.59525410410494,40.0,40.18227268705382,40.0,40.0,40.0,40.0,40.0,40.0,84.49969700687868,83.9983174588632,86.1858607331617,232.178219524649,240.1462799343519,109.59523652643219,108.32443118236723,109.22762303587254,108.69112068759569,108.32443118236723,109.22762303587254,108.60505512626543,109.1969688893082,108.83205179370916,92.28371168702667,92.32681322942813,92.32885040995502,92.24880874310001,92.32681322942813,92.32885040995502
Frequencies predict kernels1,267.7199759675679,552.6244155714741,227.3775392053541,435.2097799769065,94.96576029869905,190.57066114318218,190.25209762672418,189.37917469431082,189.80741461446698,378.18307565645836,189.2761513009274,189.37917469431082,189.80741461446698,378.18307565645836,189.2761513009274,189.37917469431082,189.80741461446698,378.18307565645836,40.0,40.41155190607004,43.87401836597346,83.9452357885433,49.03108450013438,47.88786887278427,51.18281778381663,45.66002832424512,42.65045045089539,40.0,42.30158171742992,40.0,40.0,40.0,40.0,86.25624306515607,85.35023261813683,89.27457479777888,239.49783358896863,253.554061773889,111.09406290285693,108.77696896467587,110.42590253378937,109.44768608694623,108.77696896467587,110.42590253378937,109.29041724883967,110.37010927874032,109.70500604626723,92.68063769190218,92.7595536930682,92.76328294310518,92.6167123939061,92.7595536930682,92.76328294310518
Frequencies predict kernels2,274.9953226863145,621.0852694687711,229.63066126732608,450.1350545589601,95.50035040159422,200.35476683800974,194.59500106858775,192.16543203371597,193.35964520322275,402.19234809455963,191.8774657012178,192.16543203371597,193.35964520322275,402.19234809455963,191.8774657012178,192.16543203371597,193.35964520322275,402.19234809455963,40.35408000951951,41.92301000700613,46.98714446571182,91.36387926449426,50.926157113598975,49.219822524666405,54.09364877276471,53.0173589887616,45.406525360855326,41.091239214438275,44.90013337061717,40.0,40.0,40.0,40.0,88.29450293887105,86.92636217114388,92.8062785695559,247.90212054142484,268.6014167810851,112.84573959113366,109.31096243444911,111.83017505880836,110.3379277039857,109.31096243444911,111.83017505880836,110.09740623245698,111.74523808631828,110.73109627750524,93.14895145394092,93.26992549329174,93.27564097650851,93.0509200599888,93.26992549329174,93.27564097650851
Frequencies predict kernels3,294.66691655587005,783.8238692852864,234.93297704022098,484.0041925633063,96.76689468443828,222.0443735247649,206.42153549330453,199.857166189582,203.09959020770492,463.68148087136666,199.07057256808145,199.857166189582,203.09959020770492,463.68148087136666,199.07057256808145,199.857166189582,203.09959020770492,463.68148087136666,42.63438944532613,45.33769791431902,53.71739977791987,107.07493232590829,55.200033995247544,52.27053959791229,60.4993948076351,67.4863355581031,51.41197929061423,44.21718114038622,50.58526233683925,40.0,40.0,40.0,40.0,92.99179403437816,90.58690521167864,100.76109607545352,266.9510191652398,301.6099529173217,116.93076403692363,110.57752717298798,115.12046386191943,112.43878608447494,110.57752717298798,115.12046386191943,112.00404428709066,114.96852867463677,113.14791569486621,94.25948095411799,94.47933409503277,94.48971580091012,94.0811630549685,94.47933409503277,94.48971580091012
Frequencies predict kernels4,344.4898847401097,1125.3890080631504,247.8604378865004,560.8364488108263,99.90285026029005,269.37992410957514,237.98186250845842,228.51046420261045,228.51046420261045,656.4775310701624,218.20451950931115,228.51046420261045,228.51046420261045,656.4775310701624,218.20451950931115,228.51046420261045,228.51046420261045,656.4775310701624,47.933445189066376,53.02424146514657,67.87780234982267,139.25248352160656,64.791883866014,59.30866273261263,74.32429835101446,94.87043267265015,,,,,40.0,40.0,41.255230083764005,103.95629647750752,99.26401266279383,118.57569587881872,287.9365595342084,336.645156779104,126.6967623441861,113.72197319148421,123.06566666863338,117.59314583038541,113.72197319148421,123.06566666863338,116.6945638836318,122.75869227203214,119.05182137650866,97.01505925009072,97.47523836036439,97.49694200318062,96.64102450348643,97.47523836036439,97.49694200318062
Frequencies predict kernels5,,,262.8881653971345,642.9698615323038,103.62775342990149,318.1766151200572,,,,,,,,,,,,,53.74370251928216,61.178333645347045,82.04220605868568,170.80433377528794,,,,,,,,,41.347686250368824,40.69015725921764,43.81761465638595,116.03832147725191,108.99742145456376,137.37996056428852,,,137.76536915904194,117.47164544059926,132.18527877166468,123.63663498528615,117.47164544059926,132.18527877166468,122.21500941357874,131.71037138868348,125.93306204737823,100.29841760269899,101.03623156323377,101.07098324787127,99.6973246773532,101.03623156323377,101.07098324787127
Frequencies predict kernels6,,,296.57064055790914,810.3194077061604,112.2453468944523,414.5173411636021,,,,,,,,,,,,,56.74256934700845,65.3089417293899,89.01334399017486,186.19948945821042,,,,,,,,,45.158659826198104,43.96244168202771,49.54986002200716,135.00745842002465,124.54365084644117,165.84145131244964,,,161.77103259941683,126.20043300782251,152.28105222845036,137.34823901689376,126.20043300782251,152.28105222845036,134.80942768757734,151.46485777322752,141.41328869450157,107.93205455433282,109.2834640611007,109.34695017064497,106.82596315961189,109.2834640611007,109.34695017064497
Frequencies predict kernels7,,,332.7237794305948,975.1246575700355,121.83476894578081,507.25886362687515,,,,,,,,,,,,,,,,,,,,,,,,,49.36745080003275,47.61226513070523,55.69006219795634,,,,,,186.69910075480718,135.9877885905337,173.47468980615852,152.26311648131673,135.9877885905337,173.47468980615852,148.5952592532295,172.3291015206628,158.09503399179934,116.47806233859191,118.47273919274357,118.56622749146968,114.8386951095845,118.47273919274357,118.56622749146968
Frequencies predict kernels8,,,360.5428853426705,1095.7654418306738,129.40510831953478,574.4107089554027,,,,,,,,,,,,,,,,,,,,,,,,,52.67138283939421,50.498716325325894,60.40843030836434,,,,,,205.48413132679937,143.7595356965014,189.5978974436103,163.84473788708118,143.7595356965014,189.5978974436103,159.34765113557268,188.21638659560506,170.96554327220807,123.25589228664471,125.73435337227619,125.85034284842568,121.21342759719838,125.73435337227619,125.85034284842568
Frequencies predict kernels9,,,397.95342817080234,1252.5220606050284,139.79593137509175,661.0910891407963,,,,,,,,,,,,,,,,,,,,,,,,,57.18506630073038,54.466497177754306,66.74709601454808,,,,,,230.36442807110544,154.47978329047586,211.09747257630485,179.5293143364726,154.47978329047586,211.09747257630485,162.97904545094153,193.52212711860335,175.2898363349941,132.59543107345155,135.70972218700777,135.8552232755074,130.02114566066209,135.70972218700777,135.8552232755074
Frequencies predict kernels10,,,435.35197646525563,1404.8826016359499,150.3784307184127,744.925197723487,,,,,,,,,,,,,,,,,,,,,,,,,61.7618809840353,58.51319811056625,73.07806845688408,,,,,,254.91735548205023,165.4495287934962,232.43434094960372,195.30682224284817,165.4495287934962,232.43434094960372,,,,142.14278644083038,145.87710654370045,146.0513360634328,139.04821094290608,145.87710654370045,146.0513360634328
Frequencies predict kernels11,,,472.51622215177844,1553.2657724639716,161.04934938436193,826.3044313365607,,,,,,,,,,,,,,,,,,,,,,,,,66.36063036019256,62.59842522068519,79.3651238185576,,,,,,279.08437966168236,176.55392351540064,253.5225190862179,211.06055958743895,176.55392351540064,253.5225190862179,,,,151.79935348645185,156.1360183362288,156.33812334858845,148.1981680407027,156.1360183362288,156.33812334858845
Frequencies predict de-grid0,559.1337152950158,65536.0,603.2228470378325,65536.0,500.0,65536.0,429.9899422466631,398.1901223156782,500.0,1500.0,358.44033998018244,398.1901223156782,500.0,1500.0,358.44033998018244,398.1901223156782,500.0,1500.0,261.21149632239513,403.0540788670101,500.0,3200.0,500.0,497.1909356825173,100.0,5000.0,500.0,398.02881001253394,398.02881001253394,2500.0,257.9547512531722,398.02881001253394,500.0,894.2545468709208,894.2545468709208,894.2545468709208,1005.0053854489457,2511.6897145573553,500.0,483.15612439994436,700.0,559.0389802377872,483.15612439994436,700.0,652.167937578682,1207.4924417886202,700.0,726.1926570419781,1008.5130422414231,1000.0,653.5959856457442,1008.5130422414231,1000.0
Frequencies predict de-grid1,1117.2953217949262,65536.0,904.5597563976627,65536.0,621.0918337495959,65536.0,859.2872958419088,795.6877005716108,795.6877005716108,2576.0131800688873,716.1882027630096,795.6877005716108,795.6877005716108,2576.0131800688873,716.1882027630096,795.6877005716108,795.6877005716108,2576.0131800688873,391.7711462657152,604.5350169007022,604.5350169007022,3200.0,500.0,745.7306245903046,100.0,5000.0,500.0,596.9976404288616,596.9976404288616,2500.0,386.88655543856316,596.9976404288616,500.0,1341.280466795748,1341.280466795748,1341.280466795748,1507.2335084877068,3767.259952131288,559.0389802377872,724.6015700009231,724.6015700009231,838.4258482659727,724.6015700009231,724.6015700009231,978.1192792840136,1811.1060218133737,724.6015700009231,1089.1760088165274,1512.656581147074,1000.0,980.28100389151,1512.656581147074,1000.0
