,Ingest (Low) [],ICAL (Low) [],RCAL (Low) [],DPrepA (Low) [],DPrepA_Image (Low) [],DPrepB (Low) [],DPrepC (Low) [],DPrepD (Low) [],Fast_Img (Low) [],Ingest (Mid1) [],ICAL (Mid1) [],RCAL (Mid1) [],DPrepA (Mid1) [],DPrepA_Image (Mid1) [],DPrepB (Mid1) [],DPrepC (Mid1) [],DPrepD (Mid1) [],Fast_Img (Mid1) [],Ingest (Mid2) [],ICAL (Mid2) [],RCAL (Mid2) [],DPrepA (Mid2) [],DPrepA_Image (Mid2) [],DPrepB (Mid2) [],DPrepC (Mid2) [],DPrepD (Mid2) [],Fast_Img (Mid2) [],Ingest (Mid5A) [],ICAL (Mid5A) [],RCAL (Mid5A) [],DPrepA (Mid5A) [],DPrepA_Image (Mid5A) [],DPrepB (Mid5A) [],DPrepC (Mid5A) [],DPrepD (Mid5A) [],Fast_Img (Mid5A) [],Ingest (Mid5B) [],ICAL (Mid5B) [],RCAL (Mid5B) [],DPrepA (Mid5B) [],DPrepA_Image (Mid5B) [],DPrepB (Mid5B) [],DPrepC (Mid5B) [],DPrepD (Mid5B) [],Fast_Img (Mid5B) [],Ingest (Mid5C) [],ICAL (Mid5C) [],RCAL (Mid5C) [],DPrepA (Mid5C) [],DPrepA_Image (Mid5C) [],DPrepB (Mid5C) [],DPrepC (Mid5C) [],DPrepD (Mid5C) [],Fast_Img (Mid5C) []
"Channels predict, no-smear10",,,,,,,,,,,23504.823899465737,23504.823899465737,26116.409966266117,26116.409966266117,26116.409966266117,35695.392810509155,,76094.67617268747,,16483.05495522998,16483.05495522998,14244.657487563067,14244.657487563067,35611.17876840851,25958.979918837307,,41504.25277471908,,16240.295052214517,16240.295052214517,25062.065836560167,15037.326308886926,25062.065836560167,45672.52744954128,,29209.432492013344,,9268.050593015527,9268.050593015527,6865.248569825487,11442.014328212696,11442.014328212696,20851.660804924362,,13335.48254691276,,23265.766724891524,23265.766724891524,43084.43984028982,43084.43984028982,43084.43984028982,78516.08809186322,,50214.21884546187
"Channels predict, no-smear11",,,,,,,,,,,27120.86614583087,27120.86614583087,30134.234684264968,30134.234684264968,30134.234684264968,41186.9071966738,,87801.4649224931,,19018.861876534043,19018.861876534043,16436.095567779656,16436.095567779656,41089.773967896894,29952.621449547903,,47889.47474523953,,18738.76859601465,18738.76859601465,28917.734885444417,17350.727738383684,28917.734885444417,52699.03674708295,,33703.157949091255,,10693.889156165913,10693.889156165913,7921.425283300245,13202.3088507373,13202.3088507373,24059.59324690075,,15387.079872106855,,26845.05885953878,26845.05885953878,49712.75860750632,49712.75860750632,49712.75860750632,90595.4296673419,,57939.42669078791
"Channels backward, no-smear0",(undefined),2512.698790060951,2512.698790060951,931.2414905129898,931.2414905129898,931.2414905129898,1809.0904657256951,(undefined),1628.2786778496668,(undefined),904.5597563976627,904.5597563976627,1005.0053854489457,1005.0053854489457,1005.0053854489457,1373.4278293411337,(undefined),2927.246459022404,(undefined),634.2616500381702,634.2616500381702,548.1694318247697,548.1694318247697,1369.9587468457216,998.7203208819067,(undefined),1596.6154427183094,(undefined),624.8353800384707,624.8353800384707,964.1342651844309,578.5673494422896,964.1342651844309,1756.8443345598678,(undefined),1123.6483696216517,(undefined),356.5595643828025,356.5595643828025,264.1440986904992,440.17355597011345,440.17355597011345,802.0830392517163,(undefined),512.9992577598294,(undefined),895.1908366040094,895.1908366040094,1657.447518022577,1657.447518022577,1657.447518022577,3020.203232244655,(undefined),1931.6697913193286
"Channels backward, no-smear1",,5024.424813405256,5024.424813405256,1861.5105341316757,1861.5105341316757,1861.5105341316757,3617.208237988821,,3255.584691283069,,1356.5650741686497,1356.5650741686497,1507.2335084877068,1507.2335084877068,1507.2335084877068,2059.86715195982,,4390.595064095621,,951.2375319971059,951.2375319971059,822.0992112836918,822.0992112836918,2054.7831546141115,1497.9255229095015,,2394.7681956579695,,937.1445813732993,937.1445813732993,1446.0929017246065,867.7425371530907,1446.0929017246065,2635.15799966488,,1685.3640564542193,,534.7893878870661,534.7893878870661,396.16619207006454,660.2103737905189,660.2103737905189,1203.0745958683376,,769.4489255803708,,1342.6023701914512,1342.6023701914512,2485.9873730119093,2485.9873730119093,2485.9873730119093,4530.120934113291,,2897.3207797379746
"Channels backward, no-smear2",,10047.876765942678,10047.876765942678,3722.048367432926,3722.048367432926,3722.048367432926,7233.443651746777,,6510.1965728741225,,1808.570373420898,1808.570373420898,2009.4616148571042,2009.4616148571042,2009.4616148571042,2746.3064623796045,,5853.943663441757,,1268.2134055444637,1268.2134055444637,1096.0289810115794,1096.0289810115794,2739.607558487833,1997.1307195953982,,3192.9209452546934,,1249.4537785218913,1249.4537785218913,1928.0515355533043,1156.917720343117,1928.0515355533043,3513.4716632831455,,2247.0797409596876,,713.0192098358275,713.0192098358275,528.1882833502641,880.2471903509299,880.2471903509299,1604.0661517954907,,1025.8985923202388,,1790.0138953853188,1790.0138953853188,3314.5272234667896,3314.5272234667896,3314.5272234667896,6040.038633493189,,3862.9717642657424
"Channels backward, no-smear3",,20094.780623893577,20094.780623893577,7443.123906952532,7443.123906952532,7443.123906952532,14465.914413852615,,13019.420263376436,,2712.580953399158,2712.580953399158,3013.917810920462,3013.917810920462,3013.917810920462,4119.185071013969,,8780.640856407961,,1902.165144226012,1902.165144226012,1643.8885107326514,1643.8885107326514,4109.256362339347,2995.541107621175,,4789.226441112072,,1874.0721686334662,1874.0721686334662,2891.968800495013,1735.2680822026339,2891.968800495013,5270.098989032808,,3370.5111076432245,,1069.4788521775574,1069.4788521775574,792.2324638107679,1320.3208222098451,1320.3208222098451,2406.0492629538408,,1538.7979247168228,,2684.8369373752475,2684.8369373752475,4971.606919841428,4971.606919841428,4971.606919841428,9059.874029764045,,5794.273729429907
"Channels backward, no-smear4",,40188.588316266854,40188.588316266854,14885.274922420835,14885.274922420835,14885.274922420835,28930.855905350065,,26037.867607994198,,4520.602091119545,4520.602091119545,5022.83018303477,5022.83018303477,5022.83018303477,6864.942273636082,,14634.035235477146,,3170.0686114902282,3170.0686114902282,2739.607558487833,2739.607558487833,6848.5539653768465,4992.361877262363,,7981.837428793979,,3123.308943830835,3123.308943830835,4819.803327119454,2891.968800495013,4819.803327119454,8783.353638730738,,5617.3738382134225,,1782.3981349931155,1782.3981349931155,1320.3208222098451,2200.4680844190366,2200.4680844190366,4010.0154844540652,,2564.5965882148244,,4474.4830112811205,4474.4830112811205,8285.76630714385,8285.76630714385,8285.76630714385,15099.544819346385,,9656.87765508817
"Channels backward, no-smear5",,,,,,,,,,,6328.623220362096,6328.623220362096,7031.742547520076,7031.742547520076,7031.742547520076,9610.699470687023,,20487.429611910986,,4437.972074905572,4437.972074905572,3835.3266017939427,3835.3266017939427,9587.851566631676,6989.182644456442,,11174.448414962055,,4372.54571711229,4372.54571711229,6747.637852514593,4048.669516720438,6747.637852514593,12296.60828776359,,7864.236567728094,,2495.317417100678,2495.317417100678,1848.4091796503994,3080.6153460537075,3080.6153460537075,5613.981705611628,,3590.395251217516,,6264.129081348491,6264.129081348491,11599.925692369377,11599.925692369377,11599.925692369377,21139.215607677965,,13519.481578975125
"Channels backward, no-smear6",,,,,,,,,,,9944.665471916558,9944.665471916558,11049.567270263373,11049.567270263373,11049.567270263373,15102.21386022389,,32194.218362539585,,6973.778998592241,6973.778998592241,6026.764684762012,6026.764684762012,15066.446767662303,10982.824176836979,,17559.670386028447,,6871.019262117228,6871.019262117228,10603.30690224929,6362.070947466424,10603.30690224929,19323.11758529115,,12357.962025880577,,3921.1559807232757,3921.1559807232757,2904.5858937475905,4840.909868830683,4840.909868830683,8821.91414772804,,5641.992576805486,,9843.421218344438,9843.421218344438,18228.244461150298,18228.244461150298,18228.244461150298,33218.55718360824,,21244.689425282002
"Channels backward, no-smear7",,,,,,,,,,,13560.707720387763,13560.707720387763,15067.391990198219,15067.391990198219,15067.391990198219,20593.728247660394,,43901.00711260044,,9509.585920875255,9509.585920875255,8218.202766101153,8218.202766101153,20545.041968064605,14976.465708384547,,23944.89235654539,,9369.492806415708,9369.492806415708,14458.975951528024,8675.47237749329,14458.975951528024,26349.62688235958,,16851.68748361234,,5346.994544082644,5346.994544082644,3960.7626074863915,6601.204391408641,6601.204391408641,12029.846589709447,,7693.589902261288,,13422.713353947864,13422.713353947864,24856.56322909094,24856.56322909094,24856.56322909094,45297.898759003605,,28969.89727092497
"Channels backward, no-smear8",,,,,,,,,,,16272.739405947037,16272.739405947037,18080.76052947859,18080.76052947859,18080.76052947859,24712.36403777495,,52681.09867435777,,11411.441112215982,11411.441112215982,9861.781326708258,9861.781326708258,24653.988368231738,17971.69685681119,,28733.8088344391,,11243.34796445438,11243.34796445438,17350.727738383684,10410.523449761204,17350.727738383684,31619.508855287142,,20221.98157672374,,6416.373466571292,6416.373466571292,4752.895142696825,7921.425283300245,7921.425283300245,14435.795921088982,,9232.287896301332,,16107.182455237864,16107.182455237864,29827.802305074,29827.802305074,29827.802305074,54357.40494034131,,34763.803155122936
"Channels backward, no-smear9",,,,,,,,,,,19888.781652859445,19888.781652859445,22098.585247986757,22098.585247986757,22098.585247986757,30203.878424293223,,64387.887423621025,,13947.248033770105,13947.248033770105,12053.219407200913,12053.219407200913,30132.583568244918,21965.33838777984,,35119.03080474535,,13741.821508373107,13741.821508373107,21206.396787594203,12723.924879435377,21206.396787594203,38646.01815217868,,24715.707034426418,,7842.212029786747,7842.212029786747,5809.071856281056,9681.719805811686,9681.719805811686,17643.728363088867,,11283.885221562772,,19686.47459016477,19686.47459016477,36456.12107261481,36456.12107261481,36456.12107261481,66436.74651652182,,42489.01100007879
"Channels backward, no-smear10",,,,,,,,,,,23504.823899465737,23504.823899465737,26116.409966266117,26116.409966266117,26116.409966266117,35695.392810509155,,76094.67617268747,,16483.05495522998,16483.05495522998,14244.657487563067,14244.657487563067,35611.17876840851,25958.979918837307,,41504.25277471908,,16240.295052214517,16240.295052214517,25062.065836560167,15037.326308886926,25062.065836560167,45672.52744954128,,29209.432492013344,,9268.050593015527,9268.050593015527,6865.248569825487,11442.014328212696,11442.014328212696,20851.660804924362,,13335.48254691276,,23265.766724891524,23265.766724891524,43084.43984028982,43084.43984028982,43084.43984028982,78516.08809186322,,50214.21884546187
"Channels backward, no-smear11",,,,,,,,,,,27120.86614583087,27120.86614583087,30134.234684264968,30134.234684264968,30134.234684264968,41186.9071966738,,87801.4649224931,,19018.861876534043,19018.861876534043,16436.095567779656,16436.095567779656,41089.773967896894,29952.621449547903,,47889.47474523953,,18738.76859601465,18738.76859601465,28917.734885444417,17350.727738383684,28917.734885444417,52699.03674708295,,33703.157949091255,,10693.889156165913,10693.889156165913,7921.425283300245,13202.3088507373,13202.3088507373,24059.59324690075,,15387.079872106855,,26845.05885953878,26845.05885953878,49712.75860750632,49712.75860750632,49712.75860750632,90595.4296673419,,57939.42669078791
Frequencies predict ifft,65536.0,200.0,200.0,200,200.0,40.0,200.0,65536.0,40.0,65536.0,200.0,200.0,200,200.0,40.0,200.0,65536.0,40.0,65536.0,200.0,200.0,200,200.0,40.0,200.0,65536.0,40.0,65536.0,200.0,200.0,200,200.0,40.0,200.0,65536.0,40.0,65536.0,200.0,200.0,200,200.0,40.0,200.0,65536.0,40.0,65536.0,200.0,200.0,200,200.0,40.0,200.0,65536.0,40.0
Frequencies predict kernels0,(undefined),378.07685560672604,378.07685560567126,282.79907643973695,287.3652905316958,276.3407046729852,784.9697650861762,(undefined),511.6528581883233,(undefined),240.55111728046495,240.55111728046495,246.72844731713064,246.72844731713064,246.72844731713064,424.82828438411,(undefined),288.9258096669238,(undefined),131.23165157168538,131.23165157168538,129.37104371841383,129.37104371841383,172.4426142177817,235.5091110988414,(undefined),162.99310492941547,(undefined),89.25308069276149,89.25308069276149,92.11650820922553,89.02908134657224,92.11650820922553,167.6933876695436,(undefined),114.10660565196727,(undefined),40.8855101114286,40.8855101114286,40.71448846268796,41.13856580886127,41.13856580886127,74.8881808259039,(undefined),52.54339453277017,(undefined),150.3890393235252,150.3890393235252,155.39667302670853,155.39667302670853,155.39667302670853,282.8902518080822,(undefined),193.4135210487788
Frequencies predict kernels1,,378.07685560672604,378.07685560567126,282.79907643973695,287.3652905316958,276.3407046729852,784.9697650861762,,512.2667420613843,,254.25991648989043,254.25991648989043,264.9400543923313,264.9400543923313,264.9400543923313,439.85677968273035,,289.1844678909308,,135.5304320740343,135.5304320740343,132.19651370166363,132.19651370166363,192.45184606495667,240.65819544555904,,163.02964264183456,,90.15779249332888,90.15779249332888,95.31162669913276,89.74942435110191,95.31162669913276,173.5161129757457,,114.10930560381712,,41.12580679178793,41.12580679178793,40.81258076240313,41.58745419717125,41.58745419717125,75.7062266977471,,52.54375937365975,,151.18184386773112,151.18184386773112,160.23093237877222,160.23093237877222,160.23093237877222,291.70011719965447,,193.4175811412917
Frequencies predict kernels2,,378.07685560672604,378.07685560567126,282.79907643973695,287.3652905316958,276.3407046729852,784.9697650861762,,517.1639104623827,,269.6289649781559,269.6289649781559,285.0555805580128,285.0555805580128,271.2818034920473,457.0489379564752,,289.6880148983652,,140.4603542435044,140.4603542435044,135.47169724585817,135.47169724585817,192.45184606495667,246.62682983654133,,163.10081686167197,,91.2189289546226,91.2189289546226,98.96904050243096,90.59607169205731,98.96904050243096,180.18131735402588,,114.11456480794305,,41.408871467187446,41.408871467187446,40.92853210926846,42.1135412156939,42.1135412156939,76.66495795136434,,52.54446998855441,,152.11632308265328,152.11632308265328,165.78381221990153,165.78381221990153,165.78381221990153,301.81958416419945,,193.42548968516314
Frequencies predict kernels3,,378.07685560672604,378.07685560567126,282.79907643973695,287.3652905316958,276.3407046729852,784.9697650861762,,554.9690891386834,,296.20844574669655,296.2084457433043,286.42715828034056,306.8071382314174,271.2818034920473,495.8003204567129,,291.75085044892313,,151.61412358636125,151.61412358636125,143.00676122953735,143.00676122953735,192.45184606495667,260.3585934668276,,163.39318262363977,,93.70888846235526,93.70888846235526,107.22064389955365,92.58998657178937,107.22064389955365,195.21889120937453,,114.13617815983763,,42.0781832622962,42.0781832622962,41.20444535133484,43.346319928384354,43.346319928384354,78.91155120051477,,52.5473901155124,,154.32835788091046,154.32835788091046,178.377575819567,178.377575819567,178.377575819567,324.7702320655633,,193.45799064186784
Frequencies predict kernels4,,378.07685560672604,378.07685560567126,282.79907643973695,287.3652905316958,276.3407046729852,784.9697650861762,,693.4825643540084,,296.20844574669655,296.2084457433043,286.42715828034056,306.8071382314174,271.2818034920473,582.6884028497925,,302.2003712012526,,174.07304337212364,174.07304330839378,155.22153907869998,160.5378265930493,192.45184606495667,292.3068940591039,,164.89602180172287,,99.74077357957368,99.74077357957368,117.24659306776404,97.45942655119609,115.45277645226024,228.9899806152021,,114.24770181822453,,43.72776122740414,43.72776122740414,41.894835707097506,46.32383111246545,46.32383111246545,84.33771343902917,,52.56245907040039,,159.79416794554962,159.79416794554962,186.00615730470807,206.91822658288064,183.87886297986557,376.78221085228665,,193.62569834441504
Frequencies predict kernels5,,,,,,,,,,,296.20844574669655,296.2084457433043,286.42715828034056,306.8071382314174,271.2818034920473,674.5105633817117,,324.322509997919,,174.07304337212364,174.07304330839378,155.22153907869998,167.14788614916534,192.45184606495667,327.38334497550034,,168.1990560662571,,106.69312005061053,106.69312005061053,117.24659306776404,103.13277540688607,115.45277645226024,264.73401137141593,,114.49569045416695,,45.67421149980185,45.67421149980185,42.727857262050456,49.74244828630076,49.74244828630076,90.5677401391631,,52.595990921695055,,166.26738299914896,166.26738299914896,186.00615730470807,212.57743128880455,183.87886297986557,432.3274518716199,,193.99866895368956
Frequencies predict kernels6,,,,,,,,,,,296.20844574669655,296.2084457433043,286.42715828034056,306.8071382314174,271.2818034920473,859.6494393268804,,410.3554571004519,,174.07304337212364,174.07304330839378,155.22153907869998,167.14788614916534,192.45184606495667,400.76932831307,,182.47543956953018,,122.09693954975197,122.09693954975197,117.24659306776404,115.88881801958296,115.45277645226024,336.90349414736556,,115.61509050800326,,50.13194048176583,50.13194048176583,44.70519949402143,57.27846715438306,53.56325347085365,104.30124858102847,,52.747889877364884,,181.1751142395192,181.1751142395192,186.00615730470807,212.57743128880455,183.87886297986557,545.3974998964297,,195.68322318568656
Frequencies predict kernels7,,,,,,,,,,,296.20844574669655,296.2084457433043,286.42715828034056,306.8071382314174,271.2818034920473,1040.5488858258134,,547.8555565167954,,174.07304337212364,174.07304330839378,155.22153907869998,167.14788614916534,192.45184606495667,474.57944762775594,,209.05689626443834,,127.27347219893059,127.27347129001329,117.24659306776404,129.62691612397677,115.45277645226024,407.49217994813307,,117.90254837572208,,55.03302759281725,55.03302759281725,46.979204200089725,65.22918626214805,53.56325347085365,118.79050226307824,,53.061256683286665,,188.95952718419602,188.95952557456735,186.00615730470807,212.57743128880455,183.87886297986557,656.669784743834,,199.13080116991173
Frequencies predict kernels8,,,,,,,,,,,296.20844574669655,296.2084457433043,286.42715828034056,306.8071382314174,271.2818034920473,1172.460253153248,,677.9086961683905,,174.07304337212364,174.07304330839378,155.22153907869998,167.14788614916534,192.45184606495667,529.203153559392,,237.2066008616891,,127.27347219893059,127.27347129001329,117.24659306776404,140.2221255791968,115.45277645226024,458.99074441125634,,120.60018827518213,,58.86787239828989,58.86787239828989,48.8224224048593,71.27918599880272,53.56325347085365,129.81591901903118,,53.43601798551624,,188.95952718419602,188.95952557456735,186.00615730470807,212.57743128880455,183.87886297986557,738.0946329348802,,203.20543910291894
