,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Delta W max10 [lambda],,,,,,,,,,179291.30046693835,817.6705929950823,817.6706328090852,580.0180951467647,580.0180951467647,580.0180951467647,8824.402673279186,179291.30046693835,580.0180951467647,421613.3581089908,2871.662713474268,2871.662713386312,1363.944464800744,1363.944464800744,1363.944464800744,27365.489861122744,421613.3581089908,1363.944464800744,1906602.807733075,22995.53523534429,22995.535868162944,9452.788867361613,12049.258179127966,9209.407567514609,224133.383757732,1906602.807733075,6167.974273502104,4243397.517710395,112764.92639931367,112764.92640490459,46352.63351880925,59072.445386086,45155.394612827135,310013.59761749156,4243397.517710395,13727.6451158697,2124078.8272622395,22176.547218261156,22176.54721766702,9113.796224339221,11642.752116055368,8890.314438995469,267629.2574617956,2124078.8272622395,6871.522221778974
Delta W max11 [lambda],,,,,,,,,,206874.57746185196,943.4660688404796,943.4661147797137,772.2134402841542,772.2134402841542,772.2134402841542,10182.003084552905,206874.57746185196,772.2134402841542,486476.9516642202,3313.456977085694,3313.456976984206,1815.9023939654878,1815.9023939654878,1815.9023939654878,31575.565224372396,486476.9516642202,1815.9023939654878,2199926.3166150865,26533.30988693572,26533.31061711109,10907.064077724937,13902.990206686116,10626.239500978396,258615.44279738306,2199926.3166150865,8211.800068272032,4896227.9050504565,130113.3766145927,130113.37662104376,53483.80790631836,68160.51390702231,52102.378399415924,357707.99725095177,4896227.9050504565,18276.450598051375,2450860.185302584,25588.323713378257,25588.323712692712,10515.918720391408,13433.944749294657,10258.055121917849,308802.9893789949,2450860.185302584,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],238.3921794542643,1.0843927158603301,1.0843927154937354,1.0634085648682994,0.6551198533236974,0.5461843047262516,3.1413571195888714,238.3921794542643,0.22092451946065872,264.00678784247657,1.113809876497502,1.1138099172297014,0.7451409823576595,0.8381698265563201,0.7451409895120212,1.4955238376577078,264.00678784247657,0.24736096700338506,128.80728252278726,1.1593815530884526,1.1593815530617815,1.268865506973204,1.475309719025367,1.2688654659528955,1.417807903700577,128.80728252278726,0.12374838575339467,40.870827501539374,1.0624355826435083,1.062435604601315,0.747873116215032,0.8973638743097136,0.7333691598902914,1.3214247727467587,40.870827501539374,0.040206558978108056,21.979122060181833,1.0409289494458476,1.0409289494846066,0.7327179441769114,0.8790403781894865,0.7184627592634981,3.054994150634451,21.979122060181833,0.02178140887010416,38.463392011227434,0.8978870041005549,0.8978870040824914,0.6319505870395928,0.7595073605284544,0.6202813827854077,1.3110898360641103,38.463392011227434,0.037870482843733844
W kernel support pred1 [uv-pixels],318.8648742916812,1.432735111639474,1.4327351111549818,1.4050025637157915,0.8654623604851711,0.7215256424748974,4.15224387485079,318.8648742916812,0.38545809701171524,363.17195644289546,1.510374158862461,1.510374214114357,1.0103316465785033,1.1365021962023847,1.0103316562813822,2.0282010567350874,363.17195644289546,0.4546068283389465,176.3164677584785,1.5721913002456318,1.5721913002094523,1.7207095278928928,2.000776758901917,1.720709472246259,1.9227658911825931,176.3164677584785,0.2273957447535556,55.669429698021546,1.4406874483232497,1.4406874781075778,1.014037020203794,1.2167873918222236,0.9943665316206654,1.7920103155755,55.669429698021546,0.07387268535099338,29.889670973091327,1.4115152566324942,1.4115152566850682,0.9934833464473743,1.1919348811048582,0.9741504017301285,4.14455840507453,29.889670973091327,0.04001807118720107,52.3807037548075,1.2174969261958262,1.2174969261713262,0.8568254506297613,1.0298156714087698,0.8410004949667497,1.7779900284895949,52.3807037548075,0.06958023069500174
W kernel support pred2 [uv-pixels],431.12565859877884,1.9086390913322349,1.9086390906865884,1.871682213063306,1.1527675204768222,0.9610076963220098,5.53441195636285,431.12565859877884,0.6836743186732165,456.1335432946283,1.8748274503113267,1.8748275189135564,1.2540080674835146,1.4106438740609544,1.2540080795290112,2.517821500429399,456.1335432946283,0.7001834252893276,220.5687586879987,1.9515819455831476,1.9515819455382255,2.135993269049663,2.483766055122673,2.135993199953216,2.3868936363154596,220.5687586879987,0.35018399199615297,69.3592617960211,1.788303444697832,1.7883034816780992,1.2586080519213827,1.5103181007603663,1.234188462807654,2.224528351638892,69.3592617960211,0.11374755527108033,37.190647921123855,1.752083362582189,1.752083362647464,1.2330920515422525,1.4794633915287896,1.2090916636439912,5.146577149539378,37.190647921123855,0.061616574227208426,65.25189016891574,1.5111990002515308,1.5111990002211133,1.063444998057163,1.2781963016550848,1.0438004225387316,2.2071190488619528,65.25189016891574,0.10713764403280973
W kernel support pred3 [uv-pixels],580.3240263776497,2.5260887191779653,2.5260887183231038,2.477156634887383,1.525424578085983,1.2716106063662025,7.329384387029415,580.3240263776497,1.1969137654855102,630.5686589971883,2.5428407049570922,2.5428407980437258,1.7005545414074206,1.9130468161647012,1.7005545577477876,3.415426988660491,630.5686589971883,1.2873121222810928,302.9950981036437,2.6469907269455684,2.6469907268846113,2.897235340788011,3.3692063488825528,2.897235247021469,3.2377324664822824,302.9950981036437,0.6436425174912901,94.65258436525767,2.425437928417375,2.425437978594342,1.7067946753161753,2.0482724372184182,1.6736682958668039,3.017382826534741,94.65258436525767,0.20901578489978515,50.64243528800478,2.376292776707178,2.376292776795746,1.6721809683131197,2.006411986835388,1.639623626492347,6.984731216934151,50.64243528800478,0.11321422670188461,89.02518203047612,2.0494675577111914,2.049467557669924,1.4420566546034812,1.7333673653455999,1.415410184843658,2.993757035605132,89.02518203047612,0.19686802934455488
W kernel support pred4 [uv-pixels],788.4305731917235,3.3638687212277145,3.3638687200887687,3.298676220185257,2.030897199692477,1.692873823713766,9.76767214505469,788.4305731917235,2.1214323949540788,952.9151270818414,3.7339101306140963,3.7339102673977145,2.4964816218342096,2.80861256011564,2.4964816458353454,5.016351939105002,952.9151270818414,2.7741230716750493,453.6779515075712,3.886954128659804,3.8869541285702285,4.254706730670926,4.948409546713665,4.2547065928666745,4.7551555247445405,453.6779515075712,1.3862460638117227,140.32371531681747,3.5614004210341887,3.561400494761421,2.5056472999689543,3.007263475018442,2.4569907152693196,4.4312863623103045,140.32371531681747,0.4499376360249123,74.82635479855996,3.489190097948638,3.4891900980787707,2.4548061232275904,2.9457676726030675,2.406986210023455,10.26657775092511,74.82635479855996,0.24367288335199153,131.93061952868786,3.0090192054643974,3.009019205403772,2.116819543034016,2.5446783211156463,2.0776862523597055,4.396563042292687,131.93061952868786,0.4237801570386919
W kernel support pred5 [uv-pixels],1070.7194520294245,4.46507631539197,4.465076313879275,4.378491558388083,2.695049630461431,2.2463195731171344,12.977072876989617,1070.7194520294245,3.73648020622455,1254.9454091521347,4.809850443527942,4.809850619825474,3.215211059996667,3.6173954183363533,3.2152110909210454,6.463016481274965,1254.9454091521347,4.602401107953138,593.3866089648587,5.007109371019524,5.007109370904067,5.481136996837547,6.3754212066879665,5.48113681920209,6.1262742380982464,593.3866089648587,2.2985504263744887,182.13989236588944,4.587511097278257,4.587511192299629,3.227020637692727,3.8733775179335717,3.1643290997061855,5.708760287582004,182.13989236588944,0.7456659361908637,96.86804441420776,4.4944456052334285,4.494445605401144,3.161514384411594,3.794132388189954,3.099901751233568,13.235550866630206,96.86804441420776,0.4037683263417485,171.19447382276564,3.8756400182314823,3.875640018153359,2.7260607553824694,3.277310757749136,2.6756452262554253,5.663998793363707,171.19447382276564,0.7023034471278886
W kernel support pred6 [uv-pixels],1461.330325789208,5.935881892978064,5.935881890965641,7.739650302607018,3.5861966158796936,3.5861966158796936,17.2707228619661,1461.330325789208,6.603243584827808,1824.948358955593,6.760204529221104,6.7602047772330875,4.517482783646768,5.083005635506684,4.51748282712729,9.086427167768173,1824.948358955593,9.09397381662716,854.1743665760098,7.037713145811302,7.03771314564887,7.7046553856056645,8.963140917601077,7.704655135660151,8.612494972184287,854.1743665760098,4.536666640298325,259.12989907184937,6.447432771355882,6.447432905020723,4.534087408510497,5.442990728988699,4.445942016559055,8.024948124698618,259.12989907184937,1.4702310034630404,137.24032703564168,6.316521179614771,6.316521179850686,4.441984525094319,5.3315457115360525,4.3553581444018805,18.62676268662831,137.24032703564168,0.7958660060011038,243.44370584021908,5.446172601234069,5.4461726011242,3.829786216340028,4.604797638324085,3.758914227292457,7.961961731536974,243.44370584021908,1.3846834980730496
W kernel support pred7 [uv-pixels],2277.9636035434714,12.565332679577319,12.565332679577319,17.278147215545847,7.9892513617227925,7.9892513617227925,25.836184043463316,2277.9636035434714,14.733589458076755,2367.3890989259794,8.54055513077256,8.540555444337272,5.705663625498238,6.420388298209263,5.705663680446966,11.482231690681635,2367.3890989259794,14.525154584862845,1099.7121417668861,8.89142169685561,8.891421696650237,9.734738130328147,11.326298061311986,9.734737814265428,10.88281512322689,1099.7121417668861,7.2380628455856675,330.6045868284062,8.145125223977931,8.145125392962312,5.726647840371029,6.875391321087119,5.615254311444187,10.139768060635395,330.6045868284062,2.343322214655387,174.5147839809147,7.979623638511117,7.979623638809364,5.610253090169638,6.734526918376739,5.500781346261003,23.557566894855395,174.5147839809147,1.2680992060236433,310.4766709450861,6.879413193570193,6.879413193431318,4.836648388798096,5.816009232167645,4.747097753038007,10.060116105775645,310.4766709450861,2.206893874136743
W kernel support pred8 [uv-pixels],,,,,,,,,,2762.3205170439783,9.799527952815943,9.7995283127835,6.545578069825386,7.365864082818861,6.545578132887304,13.17698588753228,2762.3205170439783,19.137129746472176,1277.2144515965829,10.202324213356391,10.202324213120615,11.170509160813456,12.997930000657549,11.170508857283684,12.488699410815213,1277.2144515965829,9.52840746593798,381.773241151926,9.345589041508132,9.345589235492232,6.569660635281776,7.888101544719704,6.4418203297722565,11.635537864373116,381.773241151926,3.0824946282927543,201.09466396791203,9.155604521810995,9.155604522153359,6.436080736929505,7.726419362332935,6.310447582855114,27.04941583863862,201.09466396791203,1.667723114653727,358.4449013796064,7.892717828281114,7.892717828121715,5.548301753755607,6.672216997446426,5.445539729993619,11.54408538822012,358.4449013796064,2.902954168095747
W kernel support pred9 [uv-pixels],,,,,,,,,,3277.335566931181,11.401726585226214,11.401727004300291,7.6141288752985625,8.568814851088595,7.6141289486894035,15.334403635848911,3277.335566931181,25.936262324485085,1507.372790718288,11.87067127558923,11.870671275314729,15.12588195725446,15.12588195725446,15.12588195725446,14.532868947332224,1507.372790718288,12.899639953708286,447.58696714371956,10.873263236439245,10.873263462265045,7.642155969400604,9.1766643690209,7.4933773641637,13.539401587320189,447.58696714371956,4.168932735622993,235.16772401040245,10.652095688628162,10.65209568902672,7.486697765583115,8.988473365790007,7.340490088763488,31.49887804706518,235.16772401040245,2.2548313271641356,420.11982541037986,9.182037570484688,9.18203757029915,6.453577450547035,7.761511112269272,6.333999143822201,13.432914088652206,420.11982541037986,3.9259732449737914
W kernel support pred10 [uv-pixels],,,,,,,,,,3782.121607374892,12.934527435509453,12.934527911182792,9.795680669478822,9.795680669478822,9.795680669478822,17.39900479030021,3782.121607374892,33.42188312681315,1731.7338060654617,13.466816548990401,13.466816548678814,19.47445403980467,19.47445403980467,19.47445403980467,16.488977706992124,1731.7338060654617,16.604752940710846,511.23530888337007,12.334703444604186,12.334703700918821,8.667856094300404,10.409179247689023,8.49903840418163,15.361111174977152,511.23530888337007,5.361020390945257,268.00899633140835,12.083678195871803,12.083678196324158,8.491459180221504,10.195612082286868,8.325561048634023,35.76123319173066,268.00899633140835,2.8987087827318407,479.7439192470941,10.41527703594324,10.415277035732682,7.3192525889293485,8.803288913987942,7.183583234806187,15.240222576431414,479.7439192470941,5.048409306677936
W kernel support pred11 [uv-pixels],,,,,,,,,,4278.839953832411,14.411214749505785,14.41121527975296,12.15747220194383,12.15747220194383,12.15747220194383,19.388578780284966,4278.839953832411,41.54727978628811,1951.496060401616,15.004583205010416,15.004583204663067,24.18810613186736,24.18810613186736,24.18810613186736,18.373899480627596,1951.496060401616,20.619586676665016,573.1516540662824,13.742586003833802,13.742586289544318,9.655706395203524,11.596366569365312,9.467576425588188,17.116403726527246,573.1516540662824,6.6506664409638026,299.86162473412327,13.462773779905982,13.462773780410208,9.45913021473756,11.358338525679875,9.274256208101653,39.87249245758548,299.86162473412327,3.5949317551364106,537.7270321171635,11.603162818503847,11.603162818269174,8.15289357494622,9.806634059481148,8.001719466504584,16.98162599126869,537.7270321171635,6.262633157716523
AW kernel support pred0 [uv-pixels],238.60182569493082,10.058623542125979,10.058623542086456,10.056382937012454,10.021436125736614,10.014904757147184,10.481799681008587,238.60182569493082,10.002440084464336,264.19610903058816,10.061837428669945,10.061837433178853,10.027723325041878,10.035064955352778,10.027723325573506,10.111211181109928,264.19610903058816,10.003058904554988,129.19487617899225,10.066983936892012,10.06698393688894,10.080179545761393,10.10824113122806,10.080179540597868,10.10000887384738,129.19487617899225,10.000765653837538,42.07641311543306,10.056280095903606,10.056280098223427,10.027926714827807,10.040182365022865,10.026855455459513,10.086930327410258,42.07641311543306,10.000080828042584,24.147086916155573,10.05403068812675,10.054030688130762,10.0268078462549,10.038561250821132,10.025776216156459,10.456241641259574,24.147086916155573,10.000023721460483,39.74207499627258,10.040229134443729,10.040229134442113,10.019948180727267,10.028801096377219,10.019218981229534,10.085581617250966,39.74207499627258,10.000071708416435
AW kernel support pred1 [uv-pixels],319.0216419885172,10.10211512011839,10.102115120049676,10.098219259059883,10.037381386468114,10.025996172587979,10.827794290446967,319.0216419885172,10.00742613984994,363.3096061853586,10.113418319231114,10.11341832748263,10.050908915917905,10.064374657273687,10.050908916893253,10.203607182096992,363.3096061853586,10.010328035003269,176.5998210724648,10.122834854158596,10.122834854152975,10.146962169998535,10.198191390583041,10.146962160562046,10.183173801536297,176.5998210724648,10.002585107097666,56.56045794460087,10.103246029061955,10.103246033309095,10.051282061425985,10.073756576218106,10.049316633443656,10.159296283263373,56.56045794460087,10.000272854959556,31.518128606877315,10.09912745338459,10.099127453391937,10.049229281873723,10.070784912845395,10.047336413457597,10.824849392627776,31.518128606877315,10.0000800719805,53.32671118537975,10.07384230397202,10.073842303969059,10.036640366818315,10.052886168512956,10.035301780840191,10.156832603789846,53.32671118537975,10.000242067495345
AW kernel support pred2 [uv-pixels],431.24161847186184,10.180515860257845,10.180515860136799,10.173651965085966,10.066224364490704,10.04607066431399,11.429335750722002,431.24161847186184,10.023343283257004,456.24314714690513,10.174231075046452,10.174231087687932,10.07832010968662,10.09900570053437,10.078320111185397,10.312100906606013,456.24314714690513,10.024482870904109,220.7953290021431,10.188654086302376,10.188654086293772,10.22557906650892,10.303838790304303,10.225579052075554,10.280917334123606,220.7953290021431,10.00612956283549,70.07643824345664,10.158643079187208,10.158643085697125,10.078893502183726,10.11340994746502,10.075873220804613,10.24443880294305,70.07643824345664,10.000646904392243,38.51161244083392,10.1523295902683,10.152329590279566,10.075738980718818,10.108848199813561,10.072829922672843,11.246655340862938,38.51161244083392,10.000189828309235,66.01370441519126,10.113541536888116,10.11354153688357,10.056386789692052,10.081358330382109,10.054328387420616,10.240672560718329,66.01370441519126,10.000573907269967
AW kernel support pred3 [uv-pixels],580.4101787453138,10.31412256167039,10.314122561461021,10.302247570009497,10.115676949340997,10.080525459231925,12.398381970758544,580.4101787453138,10.071375405673681,630.647947518671,10.31823816602363,10.318238188964028,10.143563759759259,10.181343139332743,10.1435637624987,10.567172825068702,630.647947518671,10.082518162650233,303.1600723625007,10.34439751307614,10.344397513060542,10.411242606908699,10.552324455841495,10.411242580815392,10.511085173497237,303.1600723625007,10.020692375795324,95.17936607806455,10.28993436055865,10.28993437238585,10.144611774912219,10.207615783182117,10.139090963424172,10.445314697119795,95.17936607806455,10.002184141393183,51.62030852193496,10.278461332350807,10.278461332371283,10.138845555130457,10.199298459252809,10.133526811359998,12.197805957335706,51.62030852193496,10.000640852521787,89.58506033686311,10.2078556646394,10.207855664631113,10.103441363965358,10.1491163370633,10.099672568522168,10.438514319012798,89.58506033686311,10.001937663321943
